experiment,cell_type,all_F9_spearman,all_F9_pearson,all_F9_kendall,all_F9_n,highconf_F9_spearman,highconf_F9_pearson,highconf_F9_kendall,highconf_F9_n,all_GP1BB_spearman,all_GP1BB_pearson,all_GP1BB_kendall,all_GP1BB_n,highconf_GP1BB_spearman,highconf_GP1BB_pearson,highconf_GP1BB_kendall,highconf_GP1BB_n,all_IRF4_spearman,all_IRF4_pearson,all_IRF4_kendall,all_IRF4_n,highconf_IRF4_spearman,highconf_IRF4_pearson,highconf_IRF4_kendall,highconf_IRF4_n,all_ZFAND3_spearman,all_ZFAND3_pearson,all_ZFAND3_kendall,all_ZFAND3_n,highconf_ZFAND3_spearman,highconf_ZFAND3_pearson,highconf_ZFAND3_kendall,highconf_ZFAND3_n,all_IRF6_spearman,all_IRF6_pearson,all_IRF6_kendall,all_IRF6_n,highconf_IRF6_spearman,highconf_IRF6_pearson,highconf_IRF6_kendall,highconf_IRF6_n,all_HBG1_spearman,all_HBG1_pearson,all_HBG1_kendall,all_HBG1_n,highconf_HBG1_spearman,highconf_HBG1_pearson,highconf_HBG1_kendall,highconf_HBG1_n,all_LDLR_spearman,all_LDLR_pearson,all_LDLR_kendall,all_LDLR_n,highconf_LDLR_spearman,highconf_LDLR_pearson,highconf_LDLR_kendall,highconf_LDLR_n,all_TERT-HEK293T_spearman,all_TERT-HEK293T_pearson,all_TERT-HEK293T_kendall,all_TERT-HEK293T_n,highconf_TERT-HEK293T_spearman,highconf_TERT-HEK293T_pearson,highconf_TERT-HEK293T_kendall,highconf_TERT-HEK293T_n,all_TERT-GBM_spearman,all_TERT-GBM_pearson,all_TERT-GBM_kendall,all_TERT-GBM_n,highconf_TERT-GBM_spearman,highconf_TERT-GBM_pearson,highconf_TERT-GBM_kendall,highconf_TERT-GBM_n,all_MSMB_spearman,all_MSMB_pearson,all_MSMB_kendall,all_MSMB_n,highconf_MSMB_spearman,highconf_MSMB_pearson,highconf_MSMB_kendall,highconf_MSMB_n,all_HBB_spearman,all_HBB_pearson,all_HBB_kendall,all_HBB_n,highconf_HBB_spearman,highconf_HBB_pearson,highconf_HBB_kendall,highconf_HBB_n,all_MYCrs6983267_spearman,all_MYCrs6983267_pearson,all_MYCrs6983267_kendall,all_MYCrs6983267_n,highconf_MYCrs6983267_spearman,highconf_MYCrs6983267_pearson,highconf_MYCrs6983267_kendall,highconf_MYCrs6983267_n,all_SORT1_spearman,all_SORT1_pearson,all_SORT1_kendall,all_SORT1_n,highconf_SORT1_spearman,highconf_SORT1_pearson,highconf_SORT1_kendall,highconf_SORT1_n,all_PKLR_spearman,all_PKLR_pearson,all_PKLR_kendall,all_PKLR_n,highconf_PKLR_spearman,highconf_PKLR_pearson,highconf_PKLR_kendall,highconf_PKLR_n,all_HNF4A_spearman,all_HNF4A_pearson,all_HNF4A_kendall,all_HNF4A_n,highconf_HNF4A_spearman,highconf_HNF4A_pearson,highconf_HNF4A_kendall,highconf_HNF4A_n,all_mean_spearman,all_mean_pearson,highconf_mean_spearman,highconf_mean_pearson,all_matched_mean_spearman,highconf_matched_mean_spearman
NG8_ng_alpha05,K562,0.25902740873023666,0.4215645482055002,0.1793685996058969,671,0.5938845361480419,0.66312942506842,0.42865744291985985,111,0.3138478664533014,0.4729817977871402,0.21664242720753193,869,0.6841311996572803,0.5224251445018728,0.503398320048601,143,0.1743175573573426,0.14445016160062463,0.11932126790768609,972,0.2196839708049543,0.20474820085925868,0.14901580987693377,462,0.14510432399833936,0.14233741807024725,0.10257811433087433,1247,0.2091462820283529,0.20740962669677052,0.14468188281293476,214,0.12145902437578271,0.06487578065838767,0.08355576291831941,1357,0.08268125186433345,0.0555314568683125,0.05849178417889157,236,0.4426844044359867,0.626720120124919,0.3175773735245447,633,0.7092453655121355,0.7341713662000116,0.5398739675972902,125,0.3236965475925766,0.5480196345070465,0.22402146053086736,717,0.4165637753396051,0.5477947252397559,0.29230208113826744,288,0.43422048637629546,0.5388661539237516,0.301877337995785,575,0.6636059662817813,0.7394808883271794,0.48976066660859274,98,0.5827809443766782,0.6732179791979019,0.41781828312310143,575,0.7855732649946664,0.7545767097699831,0.5733205778450944,220,0.14838124247615458,0.23730833017755557,0.10403235068622274,1344,0.338181201953355,0.33342664373174835,0.24003329027237902,263,0.4199240364305817,0.4877527828490265,0.29764626766228364,432,0.6526583859855458,0.6626404543665902,0.4808231801511878,64,0.16626044154494524,0.2915638149790165,0.11608787081462381,1364,0.6605616135166948,0.5845150584254235,0.4811667154133398,76,0.14264504366767033,0.1143980203009424,0.09494042550064602,1360,0.09728052457964133,0.12331916561039055,0.06406497855801299,523,0.3252404372079055,0.4861258583807723,0.2271319396941913,1025,0.6496338205244121,0.6952724718399181,0.4867833853656241,180,0.19690217733053764,0.379202307029863,0.13784295041671696,672,0.5652342195401938,0.673507127328102,0.3948152217816632,95,0.279766129490289,0.37529231385284645,0.4885376919153996,0.5001298976555825,0.37542418613194384,0.6739171929198434
NG9_ng_alpha01,K562,0.28113732791317875,0.45136664886733907,0.19591230539479032,671,0.6534682671253805,0.7149326591027033,0.4809648361848312,111,0.2998895624688158,0.45065755336180996,0.20742622569599806,869,0.6077234894605461,0.4850498457574942,0.4388397628747835,143,0.07019578662485786,0.08296828257520304,0.04815024245485812,972,0.09538351860951906,0.13031993769454978,0.06520383389711132,462,0.14652604911487072,0.16153452685124897,0.09944060265967244,1247,0.28271330135699585,0.2770010894927226,0.18814816448677804,214,0.11770829151785481,0.0643864089626459,0.08098387885855043,1357,0.12950103094414211,0.059872204903230794,0.09490436764669165,236,0.38721687000819416,0.6074987297078285,0.2743073241229996,633,0.7397605536453171,0.7365323571634722,0.5694347900305712,125,0.2311868377891483,0.4643221993848619,0.1557586393265361,717,0.3325223835651887,0.483527845610473,0.2305785098868758,288,0.39169302648015963,0.43610330673948616,0.2680362026685475,575,0.5782568694278869,0.6388355980985686,0.400214085046694,98,0.477203693920557,0.539857096486814,0.3286071009221985,575,0.6694273633115339,0.6248986389237523,0.4658801850452662,220,0.10661138420603192,0.1765227430003015,0.07338318240179158,1344,0.2513431799878009,0.28520720098678676,0.17210542226464193,263,0.35940338240134645,0.4563090729273704,0.2515285370223387,432,0.586297221537328,0.6686940495365953,0.4235464376880369,64,0.15312787584987395,0.2789542000387462,0.10707862441257118,1364,0.6949083005775003,0.6379240291221646,0.5066589917266293,76,0.13433345230758895,0.12330589743069634,0.09082833117144408,1360,0.19142411236646292,0.15110421445414526,0.13102397242809397,523,0.2775815255447167,0.5208591156227541,0.1914524738925368,1025,0.6169883310195386,0.6510576153023125,0.44846769850321366,180,0.15527618897295303,0.34561120469872414,0.10920668881046165,672,0.4002831714597736,0.6261505239377902,0.28907735204013735,95,0.23927275034134318,0.344017132443722,0.45533340629299435,0.47807385400578417,0.3310228351057683,0.6376923989156824
QC1_curriculum,K562,0.3726311080472984,0.52787089117586,0.25930441081050665,671,0.7371874024608985,0.7588994808910113,0.5559716642629035,111,0.25503697156321714,0.4082131937005514,0.17525535231726191,869,0.6142272776317373,0.5235309006233696,0.44438466962590895,143,0.12319595705539399,0.1395778490246444,0.08530554765624469,972,0.18045412963524532,0.2050510022658098,0.1224408215381631,462,0.12945127751365376,0.1610642816589596,0.0884997369400615,1247,0.25285861606530585,0.28838559675376635,0.17051478449738927,214,0.10665446504188154,0.021982768397683816,0.07254071339963948,1357,-0.07006714749652018,-0.028720553319016653,-0.05096313869051938,236,0.4160316237700457,0.5986610373781075,0.2942595127152351,633,0.7043966124284419,0.6419151813027206,0.5302796655794709,125,0.3137044541541473,0.6169580963004611,0.22360565435642424,717,0.4097800289481542,0.6200414167062853,0.3007872539340204,288,0.45125506339833205,0.4809093995409151,0.3124534560735142,575,0.6383487550275209,0.608245862324947,0.4635725153970941,98,0.5726401968983935,0.5884714273317356,0.40723906405479027,575,0.7172985872291209,0.643312508395529,0.51115328627153,220,0.1643213060008914,0.19329297358402314,0.11389065385563206,1344,0.3226739056300572,0.30433772206986753,0.22057509167137065,263,0.40458898366382817,0.4719344245971133,0.2859973027127028,432,0.6472963305708763,0.743402721293565,0.4948911519842424,64,0.15198724141418696,0.1427002868973209,0.10522526856831799,1364,0.41552515313944666,0.3685233168064827,0.26377424796389853,76,0.19748628769713716,0.18616146422406382,0.13251060797506894,1360,0.2780106143168157,0.2700524333079022,0.1874939970960605,523,0.35076399211080406,0.4802496638503076,0.24387991311966192,1025,0.6581324099319021,0.63826970488785,0.4749652351970235,180,0.1739110917667747,0.25529864756329335,0.12105385520127271,672,0.43086079599245447,0.5059689621694524,0.31358312442658537,95,0.2789106680063991,0.35155642701500267,0.4624655647674304,0.4727477504319694,0.3566053927769738,0.6560131576407394
QC2_curriculum,K562,0.1816230847157078,0.2721254765423049,0.1266585397076972,671,0.4478916693130827,0.5226928573386814,0.2993693576800249,111,0.3711723960481751,0.5020046341585063,0.2613715821569903,869,0.6441664577646935,0.5341989693084025,0.4717131386135985,143,0.1002133476810578,0.11989834042663312,0.06770136592047991,972,0.12166160569927967,0.14256991588852852,0.08168371681449214,462,0.14418177995935907,0.10393600470564822,0.09771666648788153,1247,0.17566369956382433,0.1692499570537148,0.11805547902895773,214,0.04507429561198981,-0.0009728015703858372,0.031040662071505423,1357,-0.0960677880873217,-0.046243517722608256,-0.06319718760912418,236,0.3509464499894291,0.5587828375709221,0.2487725534701083,633,0.6705383042983915,0.6690655911690199,0.509535228784186,125,0.3212395114671459,0.6183160103818907,0.22328399297619467,717,0.4872680107417154,0.6092318771070645,0.34883757530882725,288,0.4549314018662603,0.5694029763776649,0.3172896486356167,575,0.7471824035222739,0.7773370170975785,0.5636788353507263,98,0.5386839916188779,0.6408681872269156,0.38317103632400623,575,0.735201692395239,0.7353440162788708,0.53145960373331,220,0.18209994854521888,0.22834326142618272,0.1253908767545645,1344,0.38168979041218093,0.35716101234548486,0.26406299336398575,263,0.35625023199582373,0.45065154891599385,0.2518980004629037,432,0.40126048019777033,0.6261543336988802,0.28688613988122075,64,0.18826308763316232,0.26785423798830355,0.13098515389527177,1364,0.6658962244102488,0.5410427558647353,0.45992315181893184,76,0.11339983531128255,0.06980695891108903,0.07481944753426525,1360,0.1113373484840245,0.09890886456247529,0.07455394776012747,523,0.22064063770248243,0.3133073770012912,0.1519366717439357,1025,0.3768229272344816,0.4126730026138486,0.25850648474054866,180,0.1349127949776934,0.2766941026553009,0.09318619212542016,672,0.5049336028214502,0.4944326390839589,0.35896418440148925,95,0.2469088530082444,0.33273461018121747,0.42502976191808894,0.4429212861125757,0.3247524289339776,0.5231970423738342
QC3_curriculum,K562,0.34653076285812034,0.394307321492608,0.24070508449765418,671,0.6522439438861202,0.6586288949846028,0.47833301765577607,111,0.28623444396669273,0.4373265107350941,0.19474456075230417,869,0.6090903316574579,0.5469039821101647,0.43309682373968933,143,0.11514334974011368,0.11112215263819115,0.07941403342859993,972,0.14816811535283309,0.17059178064166308,0.10232594730300572,462,0.18987087386968715,0.20462349583747283,0.13117824150161417,1247,0.3409059966159672,0.3171989385644262,0.23646362565770324,214,0.17330431424232484,0.09363417931094015,0.11704105889064931,1357,0.1656277418538777,0.10905950415689467,0.11097513013148612,236,0.3685763675508087,0.5304873957353213,0.260592713681569,633,0.6390398455778955,0.6358433083224685,0.46804635519361615,125,0.33018607632390407,0.5569836456961739,0.22810106828012056,717,0.4294467896940735,0.5536566994288654,0.3035509959303514,288,0.35557391103412533,0.46182610675889796,0.24242099297802308,575,0.5298466831511021,0.662239711774292,0.3681124803358246,98,0.4914340222657276,0.5864804490049913,0.34277260596838305,575,0.6821009810385088,0.6954444205173366,0.48552072160666,220,0.1778497591117892,0.2312204661103478,0.12252090962403446,1344,0.342441658484551,0.3151681658829231,0.23159358967435129,263,0.4001914585917512,0.4966386187118816,0.28393265407425095,432,0.7556602624340055,0.7671928151598457,0.5722649970660427,64,0.1685095729328363,0.17948499928253914,0.1176726881636289,1364,0.4906610958017345,0.4148535222967737,0.32396434481472103,76,0.1618684830286609,0.13028047056903358,0.11026613579424314,1360,0.1446778401530772,0.1337781472911258,0.09880785273588519,523,0.23346601725887942,0.46839021352650034,0.16015919966731504,1025,0.59914643768839,0.6391485309015907,0.4311758787828401,180,0.18357399188242665,0.3644845274761318,0.12726384341687053,672,0.5977873057265324,0.6304687877410255,0.42385910016560163,95,0.26548756031052323,0.34981937019240833,0.4751230019410751,0.4833451473182666,0.32211707184203303,0.6507342193394372
QS1_quantile,K562,0.30561461327234474,0.5100518472653918,0.21289586011675796,671,0.7026035621432962,0.7376390043088544,0.5138625677980208,111,0.3429001737440071,0.46465622528407463,0.23654470171730532,869,0.669372998098733,0.5848378733862853,0.48379311403569314,143,0.09949063516163971,0.052151620465863656,0.06453827950023007,972,0.12233957165713256,0.12977717677657763,0.08142003868781406,462,0.10094561927273071,0.11204668768921079,0.06936691431334735,1247,0.1413049110479317,0.16646212928162019,0.09751259134131983,214,0.16105477436935997,0.12089748284959939,0.1096926393668199,1357,0.18510790715657974,0.17048530866704165,0.13218564097853466,236,0.3235748650263196,0.4745973277830984,0.2242756996985302,633,0.626423254854419,0.5746950462180287,0.454562471276681,125,0.45016315928319267,0.6614231966525824,0.31980594324362227,717,0.5767312252235584,0.6273533592041074,0.4162825773596409,288,0.32535198212276034,0.3166388872125454,0.21991308919673863,575,0.6002557027596713,0.5498865061655259,0.42217834090149936,98,0.4356272105875861,0.4209085504104605,0.2994573292232663,575,0.5393265460245621,0.4964588253554031,0.3723040846724273,220,0.12880515390071423,0.20969042722705178,0.08875752168732604,1344,0.309128075587094,0.34196777142712204,0.2105529472112127,263,0.3265870767653651,0.39566123792713304,0.22973019402899997,432,0.5864576249044335,0.6628638359400327,0.46474549805626825,64,0.16121264058651835,0.1788020386767794,0.11002594445467928,1364,0.538070740307012,0.47635521269699393,0.36574335321705664,76,0.11463972077622425,0.09007868667044402,0.07692118463585736,1360,0.16982249200226954,0.14738751350171014,0.11321916756400048,523,0.3345341349110426,0.5834407592258047,0.23448695089659377,1025,0.6235814255622986,0.7220065518202706,0.45978824234892585,180,0.2325475263927541,0.3882312287633166,0.16218707143460287,672,0.5674548626047665,0.6343526168597954,0.415690509370119,95,0.25620328574483736,0.3319517469402237,0.46386539332891724,0.46816858210729123,0.3318990626116836,0.626458825854971
QS2_quantile,K562,0.24548658751695737,0.5378468423520605,0.16926105065402824,671,0.7295123438749975,0.7398334460345943,0.5461023447789465,111,0.24003943844381562,0.33308412460275116,0.1644351669570967,869,0.4706123881222862,0.5189826399195571,0.34517044525755763,143,0.09564530277434354,0.1424042436024548,0.06436788140253968,972,0.19885650609650313,0.22895680030826032,0.1365287671635355,462,0.14294656165038475,0.17260847538827537,0.09980834093534947,1247,0.21570649980215756,0.25779278058950006,0.1447700497128817,214,0.10227820587287077,0.06866580552112385,0.06936403349948911,1357,0.10046179317364515,0.09062741480321011,0.06869889008139617,236,0.3704826422254059,0.5932570773888163,0.26249724077446424,633,0.6613324334246614,0.6959300713457109,0.500978148606131,125,0.3387894717975536,0.4192204255958928,0.23077634951568854,717,0.3729922648405993,0.3822286602347646,0.26233729949383694,288,0.38691819320409293,0.4352099885927,0.2671446823225034,575,0.6825568453142634,0.7004834419120547,0.4880711084659154,98,0.4175744309389771,0.47347293804212154,0.29277897466438507,575,0.5824888252028396,0.5893470712637406,0.40595990401050525,220,0.15019081686272717,0.19080028812748556,0.1032091292240376,1344,0.3240042053848611,0.29510730124638995,0.22198170843770856,263,0.39153391951670846,0.48357295964823277,0.28006415452009914,432,0.5685382773220763,0.6895249530457184,0.4245512928189694,64,0.11266717005985227,0.271046499447309,0.0775173785832121,1364,0.7073146905273812,0.6755651569471257,0.5101995856590306,76,0.13080112032519994,0.10340665418171942,0.08708828347202706,1360,0.152200532512208,0.12854208171447895,0.10067353773402041,523,0.31093646445146783,0.6030393018463088,0.2172716278009705,1025,0.6399396668443428,0.7379184136180821,0.47944369210301957,180,0.1508534987754536,0.3101422468100081,0.10355132618952193,672,0.4862647896760678,0.5534878024086056,0.332189359016296,95,0.2391429216277207,0.34251852474315064,0.4595188041412594,0.48562186902611953,0.32824811615934946,0.5851056914283417
QS3_quantile,K562,0.2686705939165464,0.5157481072652361,0.18815660175854296,671,0.6359898461147206,0.6767546181393431,0.47175347133313816,111,0.2199321237446668,0.3494404381454146,0.1508497846827345,869,0.4891427457738122,0.41226292484800686,0.3396255385064322,143,0.13279024409066872,0.14494747310543724,0.08934398257150662,972,0.20645329050432762,0.22252593406399973,0.1396364022279559,462,0.1515230731404549,0.14339322286801603,0.10494363643044217,1247,0.22467245732146143,0.220829545932565,0.1578187509050294,214,0.1371116726237872,0.12674471118257963,0.09324909875026996,1357,0.24444820400236314,0.19038248311241165,0.15983893498390173,236,0.34256895321490144,0.5656807372697901,0.24066631882897446,633,0.6956762314071981,0.6637718053115874,0.5186109198821232,125,0.3089912071400563,0.5987023712558942,0.21254364103633377,717,0.4646264690681123,0.6065282355749408,0.33312788396126175,288,0.3171560863593542,0.2986855668798807,0.21629138477554669,575,0.3037560647612228,0.47549619666474463,0.20507011956746166,98,0.4434810576904723,0.3796573979671421,0.3013860032964864,575,0.5852579740472308,0.5512797768976213,0.39605641311726003,220,0.18054920395254842,0.2443894635350775,0.1252642272988437,1344,0.3522430510480328,0.32981210976473646,0.24167434316643996,263,0.35166650487510176,0.4884492064192021,0.2503549472699555,432,0.5653531247466956,0.6212307019830715,0.4155075966405771,64,0.19668017014324338,0.24300283470770986,0.13659364640258428,1364,0.6728996110192224,0.5824209904003209,0.4627556269648529,76,0.12216737734941607,0.100488801552978,0.08212548603027592,1360,0.18612663604783844,0.156619332168809,0.12554444089813782,523,0.26945488717960253,0.542031821100222,0.18700115982108279,1025,0.7236744368611924,0.7666407432279956,0.545500931466461,180,0.16939033564086398,0.3756703443629435,0.11747151939315333,672,0.6171776527383216,0.7113848138256949,0.43974247115681797,95,0.24080889940411224,0.34113549984116825,0.4644998530307835,0.47919601412772317,0.2959056172535681,0.6184616346972246
QS4_quantile_noise,K562,0.3106131742941648,0.4503715100712956,0.21776112790708907,671,0.6119509833739738,0.6460590600580427,0.4358949438747615,111,0.402923490429234,0.47851975368414607,0.28242722297932465,869,0.5556788178817392,0.49149761349550025,0.3849749544352794,143,0.11596201707358077,0.13838185123654884,0.07842367757829635,972,0.16729741490008965,0.19510250279201474,0.11252516889294223,462,0.053012103731147835,0.07627528190679318,0.03747283933378794,1247,0.12493008335287312,0.14916504554801543,0.08613906124816408,214,0.09453021084448578,0.07506555204779171,0.0640088323360344,1357,0.05310925524337003,0.08665708943146987,0.03344455976565335,236,0.3435604874013588,0.5039051687112753,0.24108390705804986,633,0.6843839832560108,0.6147625398998399,0.497088566707015,125,0.36150903353091896,0.6676220558474303,0.25524615061169004,717,0.513328679155809,0.6511536151260957,0.3694444235270845,288,0.38597087203991465,0.46859661038205735,0.26683936713550194,575,0.4851157220431402,0.597447754306384,0.33516609655361657,98,0.5261709085562302,0.5657111683879574,0.37023005833825845,575,0.6012287610636914,0.6083971676184888,0.42168897778212994,220,0.09306879371792134,0.1264839060791433,0.06296174147390945,1344,0.23692137131165214,0.23777694110799216,0.160676661038146,263,0.3153543507008856,0.4471059005475343,0.22031974286637218,432,0.5594869444639803,0.6381808077426486,0.41349788637871215,64,0.1306150740010099,0.16288351225629127,0.09016404941269292,1364,0.523161186784002,0.4070335137938008,0.3614946404981751,76,0.18709034697242055,0.18287528710465745,0.12483687427184392,1360,0.2422783499017575,0.2420942288050843,0.16279937912861728,523,0.27164572491193484,0.4454716309367727,0.18888588144169843,1025,0.548837051942864,0.6078852539056407,0.39833386147220257,180,0.07649815803813484,0.18608106773045097,0.050984752776078654,672,0.217062605674604,0.3805565277913899,0.154749414514422,95,0.24456831641622287,0.3316900171286764,0.4083180806899705,0.4369179774281605,0.3333710133608533,0.5870966993861486
QS5_quantile_noise,K562,0.3375216921929334,0.5467533613835305,0.23368545458614326,671,0.7437522324463235,0.7707162395182897,0.5533398457338482,111,0.2767798077101038,0.3726579149829079,0.18964292650465067,869,0.6041688788223312,0.49781754292890157,0.42834404652443897,143,0.09201962413574337,0.09949149442130276,0.0610706782122309,972,0.1406763542122187,0.17198791091641974,0.09241918340067165,462,0.1804305355105556,0.2380142052596143,0.12486670513893038,1247,0.39794205090287244,0.34549964766188795,0.27992990733154655,214,0.14316442995436607,0.07711477532524125,0.09809252468157414,1357,0.09593128860464009,0.08094391631487173,0.06942279830143196,236,0.38228858874862204,0.5504617573946785,0.2684828973521349,633,0.627369652794709,0.6650315294568268,0.4626009405348539,125,0.31492938227241934,0.5440259330303967,0.2161525248145193,717,0.4830719695868597,0.5839718644847551,0.33855839455054365,288,0.32515370560461826,0.4704958096058821,0.22482799740410642,575,0.6748476889379946,0.7178228322628464,0.5015875736073342,98,0.43571248797962553,0.5700224657181449,0.3056590825749412,575,0.6762335862953669,0.7176043721140446,0.4895154070089774,220,0.15660728244108582,0.22051551915912276,0.10824011265990743,1344,0.2694724733724644,0.3001721166708472,0.18435470993816827,263,0.19510542505094322,0.3304589744878549,0.13534315153640766,432,0.477818715840552,0.5929153094623596,0.347177447737169,64,0.16461936062545085,0.19808635964381943,0.11409584345233267,1364,0.6401669857159535,0.5077916676468098,0.4259334500678791,76,0.12678102731876523,0.12944320548250826,0.08565013831244903,1360,0.13720434724384584,0.15975165144608747,0.09144794577473764,523,0.35016976122640797,0.48968219207130304,0.24183430062899375,1025,0.634854917588675,0.617359222185961,0.45854422654170474,180,0.14989125655786398,0.32496868553841785,0.1043969029158039,672,0.40585229207912793,0.5455755305013359,0.2800011400451566,95,0.24207829115530027,0.344146176900315,0.4672908956295957,0.4849974235714829,0.3010858956840192,0.5860530412615668
QS6_quantile_noise,K562,0.32936459682870545,0.5761781029463293,0.23016666312154954,671,0.7280905491455338,0.7425274907766891,0.5457733674628146,111,0.3379110817926676,0.5114531908174628,0.2336746971720954,869,0.6129466326904868,0.5066589294717062,0.4398299247946273,143,0.16971425095462275,0.1642401272267459,0.11523597351555931,972,0.21756166110795627,0.2243045023437537,0.14801759982593812,462,0.1857229179923484,0.2372503861689582,0.12955479951698703,1247,0.34438081795872816,0.3494373182859071,0.23637545875775628,214,0.16763939542586725,0.04124988657100956,0.11578746629666468,1357,0.10931508570757453,0.012024214996750316,0.07955751338193297,236,0.4136758479750533,0.5921986276440652,0.2953981982258021,633,0.6920504211164767,0.6854600035522558,0.5188702253420643,125,0.35329927831463726,0.6561168058561863,0.24534525642023322,717,0.4762161331737718,0.6149518739969289,0.3432616046144753,288,0.3982863312758805,0.41351455561727957,0.2714435201554834,575,0.5185411957605937,0.5583894231291899,0.3706468175498406,98,0.5177266930248265,0.5112801321873718,0.35728908035251067,575,0.6763429096319179,0.5925889965426688,0.47420244630009406,220,0.20254288547212188,0.27036023287830796,0.1404734699724564,1344,0.46488598482477733,0.3898047816733957,0.32419586012493334,263,0.39801741380067485,0.48390903794805995,0.2836066569208112,432,0.629560301122354,0.604482317840483,0.4768037596274579,64,0.1633752536261763,0.2878099949710272,0.11329683137220926,1364,0.6882331977158225,0.6746555956921447,0.48258295298630033,76,0.0986340118190458,0.08384282590488155,0.06683676282852877,1360,0.06818708209939128,0.11095283798995913,0.04698000491367244,523,0.3431106645181033,0.5152967109418722,0.23915278612811783,1025,0.6629126092523863,0.6917166482319502,0.4882762043342895,180,0.2194971138412833,0.4708127831273812,0.15635895657926144,672,0.5474690750236123,0.7072339236546884,0.39027711578417285,95,0.286567849110801,0.3877008933871292,0.49577957708875897,0.4976792572118981,0.37317875202162476,0.6493674910454259
RS1_bilstm_rs,K562,0.27923569949415933,0.48968348723141264,0.19432346333042022,671,0.6933618964017823,0.7345297304859922,0.5125466585334932,111,0.3542500691264257,0.4973300202914921,0.24748290595596514,869,0.5878878590804377,0.5005014889896993,0.44517679916178393,143,0.09509369193988475,0.11565415194583545,0.06394188615831375,972,0.1427094610646455,0.1948006705863929,0.0952066378826972,462,0.18498842061130538,0.22028626348179306,0.12757910093115812,1247,0.3332913925245882,0.3203372853552734,0.22702976736338026,214,0.1830748293731266,0.08274570302843419,0.12475766644907557,1357,0.1559166482230962,0.05354093943678214,0.11278490068157558,236,0.38949631720994543,0.6293985721034218,0.2776226120254468,633,0.7543068128963979,0.7592175242182402,0.5785104811285083,125,0.3479636440162937,0.6435353220896897,0.24456856186797155,717,0.49016417084440833,0.6320889915635999,0.35426808589810915,288,0.46627251871457104,0.47718369106509634,0.3220159277303987,575,0.6052165990878245,0.6212936900325622,0.42302311997283804,98,0.5221237250705212,0.5678690082785189,0.36774655927043853,575,0.6797899758673963,0.631713394151945,0.4745353367502872,220,0.1708851363477238,0.2151530694430716,0.11766299835817273,1344,0.4046655056962278,0.3757598050380796,0.28182153003900245,263,0.3442476821876461,0.44365914751897667,0.24050983323607472,432,0.6258710236789276,0.6375360954396233,0.4436435403066863,64,0.15930010991796204,0.23010429919403275,0.11082055426438879,1364,0.6463906984251,0.5746706254137324,0.45779879545949104,76,0.09001224632711897,0.06096450531135958,0.06117773777548417,1360,0.10238262916967975,0.08993584872505847,0.06778165812122723,523,0.29925283236048705,0.5973877362864832,0.20736534708773466,1025,0.6757026776451841,0.7170245123467691,0.5061900319582736,180,0.12130860301949947,0.31211494212587143,0.08328476142734399,672,0.498614927603013,0.521536566311378,0.3548798890037479,95,0.267167035047778,0.37220466129303265,0.49308481854724723,0.49096581120634186,0.3468117252211261,0.6609420933252368
RS2_bilstm_rs,K562,0.2995537450505133,0.49298059938649147,0.2085153238036923,671,0.6665891505855545,0.7367834069026642,0.4914921103010519,111,0.296458308083456,0.3824707477704321,0.20206709571344722,869,0.5656366532262074,0.49638433195863485,0.4109171967351876,143,0.09730893684838546,0.11264889222087851,0.0653221107496058,972,0.1300883538178485,0.1626385564972726,0.08697611349995958,462,0.18844563507213838,0.19742565092190897,0.13070618031085143,1247,0.32509203876231296,0.32219615019130615,0.22253325546608613,214,0.1639607881984692,0.10803389945752054,0.11223269848644955,1357,0.17559037800960095,0.15088014492486634,0.12632198439624479,236,0.3803856738571123,0.6084509785070679,0.27342056018556693,633,0.6534570505643911,0.6798054951083742,0.5030525922856595,125,0.33021570761137237,0.5208958350066523,0.22734006452689448,717,0.47666022780183437,0.5517034311147678,0.33642497967618284,288,0.2890443860543524,0.28742767868035307,0.1987907182566252,575,0.5423126887057799,0.5208857744055302,0.3904991257262993,98,0.3715588662570261,0.35113260289397735,0.2525682029927718,575,0.5055049094661781,0.4599293706612092,0.3505336440533514,220,0.2094509612015011,0.22501656866123423,0.14302002867141372,1344,0.44277635011026417,0.40930167931701267,0.3079025492481854,263,0.4190920460692831,0.506740525626173,0.29847212711766435,432,0.6937674774980123,0.7147984545841517,0.5230270956503515,64,0.139532056095267,0.16909431525453872,0.09613353130484363,1364,0.4956674229479929,0.4631007515780729,0.33954295811728685,76,0.12910529372411714,0.09001053631491793,0.08622235038048083,1360,0.12446592598966594,0.11358956157429985,0.08219297294934251,523,0.2975778873781623,0.5348181875669767,0.20507073682198512,1025,0.6383973683550174,0.6821073424884351,0.4616542660597575,180,0.14668585524435332,0.20445338988887346,0.10229659943439381,672,0.4343283616611089,0.390791518287358,0.2999688064341143,95,0.25055840978303395,0.319440027210533,0.45802229050011795,0.45699306463959705,0.3483784788470034,0.637814637410907
