model,architecture,condition,seed,pearson,spearman,kendall,mse,n_samples,ndcg@100,ndcg@500,ndcg@1000,spearman_extreme,cross_pearson_k562,cross_spearman_k562,cross_pearson_hepg2,cross_spearman_hepg2,cross_pearson_consensus,cross_spearman_consensus,cross_n_samples,e1_raw_spearman_k562,e1_raw_spearman_hepg2,e1_denoised_spearman_k562,e1_denoised_spearman_hepg2,e1_k562norm_spearman_k562,e1_k562norm_spearman_hepg2,e1_hepg2norm_spearman_k562,e1_hepg2norm_spearman_hepg2,e1_n_samples,cagi5_all_F9_spearman,cagi5_all_F9_pearson,cagi5_all_F9_n,cagi5_highconf_F9_spearman,cagi5_highconf_F9_pearson,cagi5_highconf_F9_n,cagi5_matched_bn_all_F9_spearman,cagi5_matched_bn_hc_F9_spearman,cagi5_all_GP1BB_spearman,cagi5_all_GP1BB_pearson,cagi5_all_GP1BB_n,cagi5_highconf_GP1BB_spearman,cagi5_highconf_GP1BB_pearson,cagi5_highconf_GP1BB_n,cagi5_matched_bn_all_GP1BB_spearman,cagi5_matched_bn_hc_GP1BB_spearman,cagi5_all_HBB_spearman,cagi5_all_HBB_pearson,cagi5_all_HBB_n,cagi5_highconf_HBB_spearman,cagi5_highconf_HBB_pearson,cagi5_highconf_HBB_n,cagi5_matched_bn_all_HBB_spearman,cagi5_matched_bn_hc_HBB_spearman,cagi5_all_HBG1_spearman,cagi5_all_HBG1_pearson,cagi5_all_HBG1_n,cagi5_highconf_HBG1_spearman,cagi5_highconf_HBG1_pearson,cagi5_highconf_HBG1_n,cagi5_matched_bn_all_HBG1_spearman,cagi5_matched_bn_hc_HBG1_spearman,cagi5_all_HNF4A_spearman,cagi5_all_HNF4A_pearson,cagi5_all_HNF4A_n,cagi5_highconf_HNF4A_spearman,cagi5_highconf_HNF4A_pearson,cagi5_highconf_HNF4A_n,cagi5_all_IRF4_spearman,cagi5_all_IRF4_pearson,cagi5_all_IRF4_n,cagi5_highconf_IRF4_spearman,cagi5_highconf_IRF4_pearson,cagi5_highconf_IRF4_n,cagi5_all_IRF6_spearman,cagi5_all_IRF6_pearson,cagi5_all_IRF6_n,cagi5_highconf_IRF6_spearman,cagi5_highconf_IRF6_pearson,cagi5_highconf_IRF6_n,cagi5_all_LDLR_spearman,cagi5_all_LDLR_pearson,cagi5_all_LDLR_n,cagi5_highconf_LDLR_spearman,cagi5_highconf_LDLR_pearson,cagi5_highconf_LDLR_n,cagi5_matched_bn_all_LDLR_spearman,cagi5_matched_bn_hc_LDLR_spearman,cagi5_all_MSMB_spearman,cagi5_all_MSMB_pearson,cagi5_all_MSMB_n,cagi5_highconf_MSMB_spearman,cagi5_highconf_MSMB_pearson,cagi5_highconf_MSMB_n,cagi5_all_MYCrs6983267_spearman,cagi5_all_MYCrs6983267_pearson,cagi5_all_MYCrs6983267_n,cagi5_highconf_MYCrs6983267_spearman,cagi5_highconf_MYCrs6983267_pearson,cagi5_highconf_MYCrs6983267_n,cagi5_all_PKLR_spearman,cagi5_all_PKLR_pearson,cagi5_all_PKLR_n,cagi5_highconf_PKLR_spearman,cagi5_highconf_PKLR_pearson,cagi5_highconf_PKLR_n,cagi5_matched_bn_all_PKLR_spearman,cagi5_matched_bn_hc_PKLR_spearman,cagi5_all_SORT1_spearman,cagi5_all_SORT1_pearson,cagi5_all_SORT1_n,cagi5_highconf_SORT1_spearman,cagi5_highconf_SORT1_pearson,cagi5_highconf_SORT1_n,cagi5_matched_bn_all_SORT1_spearman,cagi5_matched_bn_hc_SORT1_spearman,cagi5_all_TERT-GBM_spearman,cagi5_all_TERT-GBM_pearson,cagi5_all_TERT-GBM_n,cagi5_highconf_TERT-GBM_spearman,cagi5_highconf_TERT-GBM_pearson,cagi5_highconf_TERT-GBM_n,cagi5_all_TERT-HEK293T_spearman,cagi5_all_TERT-HEK293T_pearson,cagi5_all_TERT-HEK293T_n,cagi5_highconf_TERT-HEK293T_spearman,cagi5_highconf_TERT-HEK293T_pearson,cagi5_highconf_TERT-HEK293T_n,cagi5_all_ZFAND3_spearman,cagi5_all_ZFAND3_pearson,cagi5_all_ZFAND3_n,cagi5_highconf_ZFAND3_spearman,cagi5_highconf_ZFAND3_pearson,cagi5_highconf_ZFAND3_n,cagi5_all_mean_spearman,cagi5_all_mean_pearson,cagi5_highconf_mean_spearman,cagi5_highconf_mean_pearson,cagi5_all_matched_mean_spearman,cagi5_highconf_matched_mean_spearman,cagi5_matched_bn_all_mean_spearman,cagi5_matched_bn_hc_mean_spearman,probe_experiment_accuracy,probe_activity_r2,probe_activity_spearman,probe_feature_overlap
dilated_cnn_ranking_contrastive_seed456,dilated_cnn,ranking_contrastive,456,0.6833481788635254,0.632607214450443,0.456141837560021,0.574396014213562,22571,0.814324717306618,0.8696773510097522,0.8864032298412959,0.7761903738364658,0.8034055233001709,0.7863399726566932,0.854859471321106,0.8564878722021929,0.8633127212524414,0.8589848071606382,2226,0.7873488850270255,0.8599242160316921,0.7863399726566932,0.8564878722021929,0.7863935119490836,0.8565072778336914,0.7862951466974212,0.8564701501618115,2226,0.4514992133532484,0.4948217111202058,671,0.8076101241227287,0.7836180030198574,111,0.45140421834557287,0.8071844633549571,0.2829240540023646,0.40988510354673036,869,0.5242476042996016,0.46574364436042015,143,0.28299777635997886,0.5239356523267328,0.35209147140595565,0.44151650642812695,432,0.6131533281441345,0.5745828328213237,64,0.35222019725245995,0.6140699188133086,0.2511355992760753,0.45115205712858464,633,0.6061709534763301,0.5465234499990232,125,0.25154598968207886,0.6065796253141825,0.1791110217781444,0.1735935832771857,672,0.4266576860910549,0.39682243607341766,95,0.17425795889703038,0.12255620112471328,972,0.27557223023110844,0.2583581006635337,462,0.16188227991632007,0.11631505727750423,1357,0.19252544426230264,0.19129837047370865,236,0.3797319659863286,0.5790589816542985,717,0.515757886818701,0.6161124273806398,288,0.379745625684233,0.5156104413737503,0.09642933784615396,0.06575578359642892,1344,0.17279247678245613,0.08711970904744983,263,0.15248982108442563,0.16324649365642774,1364,0.6748693135029961,0.6052835506309965,76,0.2557960575725803,0.468854168513859,1025,0.591702455319965,0.6766733933561607,180,0.2556898700893282,0.5918639902518024,0.26137355205352214,0.28039656888747033,1360,0.4280527883530013,0.3594054085487891,523,0.26164059944489754,0.4285670547257351,0.40281138353583706,0.3589339066416803,575,0.45491299962658865,0.41390526987728493,220,0.2954828554515295,0.2694856541252104,575,0.358855171665556,0.3584658329684703,98,0.10291440130552224,0.11802171777629883,1247,0.14522793842115986,0.19383797131356237,214,0.2533287315643359,0.3009062329836483,0.4525405600745124,0.43518336003564256,0.3192217019500107,0.5838135915049232,0.31932061097979275,0.583973020880067,0.6824157764995892,0.4799201488494873,0.6618206433102104,0.14256836887968324
dilated_cnn_ranking_only_seed123,dilated_cnn,ranking_only,123,0.7253090143203735,0.6868224879547848,0.504565308868526,0.6405587196350098,22571,0.8163911151320608,0.8789236557309802,0.8975468263207189,0.809065359865602,0.8163132071495056,0.8071005294284217,0.7379550933837891,0.738448055329947,0.8078856468200684,0.8056378115930973,2226,0.8081421970337224,0.7496999761754981,0.8071005294284217,0.738448055329947,,,,,2226,0.3585364671311783,0.5379794445057322,671,0.7401801926013128,0.7026179707086373,111,,,0.2341165513049821,0.3028245625588511,869,0.5555536266294695,0.5006319932158931,143,,,0.4551961840404148,0.5497140927240459,432,0.6802477651276916,0.7546348815071657,64,,,0.3871800780173417,0.5911001808500354,633,0.6736509702513583,0.6503837693731915,125,,,0.17253937677015443,0.2801265803955913,672,0.47327017489757456,0.43901489464287013,95,0.19074292176988533,0.16094265330375937,972,0.26458926690078216,0.24252453322840548,462,0.16994528299181505,0.17861931432136124,1357,0.28852201522822524,0.27521745151414395,236,0.35500211676936283,0.5306009438315518,717,0.49155347366557006,0.5727195406794632,288,,,0.13704200206070247,0.1852162175379831,1344,0.25777890097421075,0.301368192916588,263,0.09942876434222944,0.08028649033369666,1364,0.2674007906617632,0.1982659883143946,76,0.3013015202851244,0.5170744115245954,1025,0.6428894798989764,0.707976251619307,180,,,0.08867888114500815,0.10639968534108377,1360,0.12018607716759701,0.1530132285315547,523,,,0.5197285060319908,0.4418280550171048,575,0.6101679161549767,0.5334507481705748,220,0.3823529953779198,0.3334297456052514,575,0.4881891822361605,0.49255904023354946,98,0.11176560835305605,0.10077779516640314,1247,0.2102429172750287,0.18219107139328616,214,0.2642371504260777,0.32646134486780304,0.4509615166447131,0.44710463706993503,0.34444858341196577,0.638085460476874,,,0.6194193371678992,0.4084928035736084,0.6099506349464336,0.4377771095462216
dilated_cnn_ranking_only_seed456,dilated_cnn,ranking_only,456,0.7316241264343262,0.6882024543555042,0.5051920943454196,1.161244511604309,22571,0.8258247937887605,0.8806078974564548,0.9031820185174314,0.7954005212954809,0.8051477074623108,0.7925729873433133,0.7745069861412048,0.7772608855075287,0.8242151737213135,0.819733949642486,2226,0.789038445903478,0.7818715882658662,0.7925729873433133,0.7772608855075287,,,,,2226,0.3374564352710986,0.5791231158542445,671,0.7809163669025821,0.7521020678670771,111,,,0.2643014206012112,0.3378581236688583,869,0.5790382741658979,0.5242412682859066,143,,,0.4053861309388549,0.5126174472940552,432,0.7214026861736168,0.6714777489114947,64,,,0.34487939154675246,0.5614575121944821,633,0.6824727510519186,0.6567964791268351,125,,,0.2090656873625892,0.36412010487122115,672,0.5165622068819886,0.5774102427261586,95,0.1012465749769814,0.09448108997307202,972,0.15181399259772912,0.1961623881165102,462,0.11869798769369516,0.11795348850485243,1357,0.11637105896619426,0.20099238517681267,236,0.3366464621955786,0.46571351701426394,717,0.4317443765509107,0.5001175284189392,288,,,0.13623791831986862,0.19601403464245643,1344,0.24331947965618506,0.2910283694358432,263,0.1564941458442134,0.12088318402839499,1364,0.4982389789684753,0.36800558120598353,76,0.3089156927408775,0.468379271807865,1025,0.6155468632519969,0.6362959601939692,180,,,0.14598481272845165,0.13693680251648582,1360,0.15280145367052766,0.16666374111988325,523,,,0.4959942923838997,0.4467053778132066,575,0.6651564273954492,0.5831777463636232,220,0.3630991109767578,0.33435219776845926,575,0.5123496400605465,0.5110738262854666,98,0.11103258948197815,0.12694016632755895,1247,0.22133295501248898,0.23073085715116148,214,0.2556959102041872,0.32423569561863175,0.4592711674204339,0.45775174602571106,0.330870658956924,0.6496151436608575,,,0.6332511640646398,0.4087507724761963,0.609136757183308,0.1493019850978478
dilated_cnn_ranking_seed42,dilated_cnn,ranking_only,42,0.6996922492980957,0.6771140033252291,0.49641572859312694,1.7047913074493408,22571,0.8211379127507895,0.8752977739887248,0.8936600950629567,0.8068542954577249,0.8179438710212708,0.8069295580919928,0.7483947277069092,0.7444100873966194,0.815447211265564,0.8095237398566479,2226,0.8083375621689535,0.7578193214423946,0.8069295580919928,0.7444100873966194,,,,,2226,0.3107133342332488,0.5518975630463387,671,0.734471072406769,0.73516958033693,111,,,0.25914973700856264,0.35106175737042955,869,0.5592293238887323,0.43526748344085975,143,,,0.44260092951042085,0.5579629865276252,432,0.7080892067038603,0.7494223048673188,64,,,0.3953076772313087,0.5883177502514512,633,0.6950002328784197,0.6955913532852169,125,,,0.1787530969820811,0.2688500854375745,672,0.4669725152286444,0.47256972630506905,95,0.05544226324460202,0.023689253964382644,972,0.09985741243621933,0.08656434323466858,462,0.12611146653864724,0.1278191784583762,1357,0.16499728772149194,0.21147258792129042,236,0.319618680042628,0.5418066527583337,717,0.49180591433367127,0.5785175962915776,288,,,0.14195781850304398,0.19088890023664484,1344,0.3330955768490527,0.3210388901067609,263,0.11034072072602771,0.12055991215169692,1364,0.3935574990495805,0.3573973811386311,76,0.31966931371299434,0.506859434925396,1025,0.6365165667282751,0.6673419557565914,180,,,0.15271971301797968,0.1705297072135623,1360,0.19142482540196873,0.21105902357357786,523,,,0.4409690541272264,0.4069339946330882,575,0.5916494445789938,0.5079050414236657,220,0.3818236824395345,0.3289745917333875,575,0.5020516354718995,0.5352254157634636,98,0.13483157448377203,0.15958780268295888,1247,0.2565948909258393,0.23797665658346703,214,0.25133393745347193,0.32638263809274976,0.4550208936402279,0.45350128933527256,0.3541819143658216,0.6497088325498218,,,0.6299643933168995,0.404849648475647,0.6067139056068439,0.22520889549392784
dilated_cnn_two_stage_seed42,dilated_cnn,two_stage,42,0.7247222065925598,0.6624441636566143,0.48311710045800205,0.13099484145641327,22571,0.83891209221921,0.8861336123977103,0.9015519123594504,0.8063718179007698,0.842616081237793,0.8246010588152234,0.8223159313201904,0.8215658472052557,0.861686646938324,0.8597592828138646,2226,0.8181520864138658,0.8102928703193383,0.8246010588152234,0.8215658472052557,0.8245153185946723,0.8216140795068775,0.8246658419954622,0.821507635750474,2226,0.2973819112583442,0.47063879517960266,671,0.6364155068824922,0.681389205457148,111,0.29716891743310436,0.6371307925025619,0.27289724627176043,0.36256098377809687,869,0.5128326248713385,0.41861726238234703,143,0.27240862985193953,0.5112092432230544,0.38640111598304905,0.5032601306604887,432,0.6661093540556784,0.7064166349627825,64,0.3863991802560339,0.6632908377479674,0.3770153382114753,0.5320762216850112,633,0.6591508018090579,0.6263399583406158,125,0.3769692003451331,0.6598022185731537,0.19135981665672352,0.2970664286820095,672,0.42060520783303984,0.4766694373595342,95,0.17101515184948332,0.2037238332169071,972,0.2750889163194924,0.2735854063856522,462,0.1251575680358914,0.058358967906126304,1357,0.06527870912244782,0.07718692098402125,236,0.30549274522660397,0.36174830707752315,717,0.38531212299816936,0.3537335364010289,288,0.30534556564489307,0.38510137899763514,0.12297140270572134,0.14512747253695019,1344,0.2523465137066399,0.20812164864197574,263,0.14316205027158163,0.14369194239495064,1364,0.44453722930669815,0.4048920814651306,76,0.2847772111063015,0.40072280463352944,1025,0.5935132927724085,0.5745887699721568,180,0.2849004882159971,0.5939094134651305,0.2249286249842196,0.20978546365322875,1360,0.31864705305415836,0.27036840724779954,523,0.22502193864242798,0.318799516822602,0.3010475786680385,0.2904640202239356,575,0.35069179446282117,0.34100624302556215,220,0.22356287384540516,0.20725757041981557,575,0.13110029371057666,0.26264484332465693,98,0.04823195260204082,0.03441299646461182,1247,0.03935946973286693,0.08410356321972551,214,0.2316935058451093,0.2813930625675191,0.38339925937585917,0.38397759461134245,0.33027272789314654,0.6079015183771208,0.3068877029127899,0.5384633430474436,0.6192823883867433,0.43989717960357666,0.6261508771015215,0.17539243180111833
dilated_cnn_variant_contrastive_seed42,dilated_cnn,full_disentangle,42,0.6850470304489136,0.619114898290899,0.4452137042865407,0.8032237887382507,22571,0.8258742808608635,0.8791584689549715,0.8989524703986136,0.7735780060784279,0.8233585357666016,0.8095520929905332,0.8462578058242798,0.8536386528960138,0.8655409216880798,0.8698048681125504,2226,0.8108808958740543,0.8509690583467165,0.8095520929905332,0.8536386528960138,0.8095679171171667,0.853616365304666,0.8095332938845751,0.8536831285319649,2226,0.35041701617087034,0.523306971854267,671,0.7351117576860952,0.7372945299170535,111,0.35031250577033063,0.7351688050054873,0.24110774492052506,0.28809891399857357,869,0.37462969162803794,0.35383642103336305,143,0.2410530293940674,0.3744593494323267,0.3357324190482134,0.40958266740863536,432,0.6203027353636937,0.615524838569626,64,0.33582190919714233,0.6197069514287306,0.2723884040653163,0.5189902119478781,633,0.6459565396155343,0.634985744664113,125,0.2724913506583702,0.6456001040276329,0.1610822979157987,0.23493965727793742,672,0.3392680260577921,0.3870035941440082,95,0.13330369518296947,0.18172681505822572,972,0.22126461356991084,0.2743800725502066,462,0.17989454058879492,0.06154442389197112,1357,0.07548147480288858,0.013649006995942264,236,0.3643608495786201,0.46027251786447354,717,0.43816541217147803,0.48718721559202516,288,0.3644608958761436,0.43813074867675367,0.19393022653608308,0.145508089818689,1344,0.3562930087589002,0.22500516194406234,263,0.1274360980944429,0.10494378465655797,1364,0.43872387128167134,0.39560399154497233,76,0.24042783626961287,0.32881795304755945,1025,0.5476507476345304,0.5615581705259336,180,0.24050815249900867,0.5484450467898067,0.2144292293988043,0.17627979117360587,1360,0.3505229278510561,0.28870807631644163,523,0.2144248902147502,0.3505196982196475,0.48526346742195114,0.46048515366717335,575,0.5565848296637739,0.5478574009761856,220,0.4102513669115948,0.3996350755580692,575,0.4849818161011206,0.5891767458609667,98,0.13006101416520932,0.13708781154830696,1247,0.10418340995079896,0.1847660536054731,214,0.2560057470845872,0.2954146559181282,0.41927472414248546,0.41976913494935825,0.2884090713502804,0.5303342588500608,0.288438961944259,0.5302901005114836,0.6531087373322377,0.4712381362915039,0.645113926821076,0.00879978190874621
transformer_baseline_mse_seed123,transformer,baseline_mse,123,0.6191653609275818,0.5544082445029774,0.39357864212841603,0.171453058719635,22571,0.8201751081496417,0.8586173288599492,0.8677557387759918,0.7393160394014197,0.7299717664718628,0.7147393550373805,0.6815472841262817,0.6725351606744688,0.7308310270309448,0.7229120969747368,2226,0.7145810267356304,0.6726947623924482,0.7147393550373805,0.6725351606744688,,,,,2226,0.2446125420667872,0.45539984475082523,671,0.6959334140297629,0.6874017441246298,111,,,0.14693641512224162,0.19370232419046196,869,0.3703937122069781,0.26022506474456275,143,,,0.236652455133346,0.261931371733018,432,0.4504355695989704,0.4649119000081843,64,,,0.19251926194242155,0.2887120143050698,633,0.3606605787062944,0.342804323480023,125,,,0.1854080544619665,0.27870106675016537,672,0.332921330106679,0.46650952996098805,95,0.10407145737381747,0.08590333403560518,972,0.11983659825233273,0.11870647457541612,462,0.10469353468689772,0.06664533916382989,1357,0.20059078326075214,0.10979323446007708,236,0.21310208156271876,0.2624432708763374,717,0.3252390307171673,0.33052830933104277,288,,,0.12942115798483966,0.129314095908087,1344,0.18842052948230603,0.21927052305801198,263,0.011032231755385202,0.020592431760713212,1364,-0.13374827004402887,-0.048585968891264174,76,0.22361836380011502,0.26104879525084035,1025,0.4956817705192365,0.4364375582546077,180,,,0.09200924318395674,0.07727438731150824,1360,0.08913371643662021,0.08134696990063858,523,,,0.3642452196150239,0.25651676428231984,575,0.4201487421257074,0.33160779046873523,220,0.2583734033972763,0.19618792565036325,575,0.3544171461586222,0.32761045568600744,98,0.07430493313899736,0.1446392675874307,1247,0.22354092078552795,0.27237734245090395,214,0.17206669034838606,0.19860081557043832,0.2995737048228619,0.29339635010750426,0.19993162399953104,0.4192929077578698,,,0.6201040810736784,0.2960137128829956,0.5016800807144994,0.059943931411055265
transformer_baseline_mse_seed42,transformer,baseline_mse,42,0.6544619798660278,0.590057405207095,0.4217848143289653,0.15782438218593597,22571,0.8226608642160658,0.8661479262503391,0.8808038857505296,0.7588978497337251,0.75491863489151,0.7294828874755073,0.7162498235702515,0.6979422543391472,0.7608315348625183,0.7433657666790101,2226,0.7294828874755073,0.6979422543391472,0.7294828874755073,0.6979422543391472,,,,,2226,0.21676185343852988,0.48873425226781786,671,0.6915583234579256,0.7451078007763384,111,,,0.18011430237727757,0.3268473326460226,869,0.5393977981398458,0.36533837865150853,143,,,0.2504168887804614,0.2572022840132787,432,0.5742211394709569,0.47727277157852227,64,,,0.33808150930121417,0.356139874147823,633,0.5705304674067726,0.5781905014965508,125,,,0.1954843088029271,0.2836979008614594,672,0.48103892303199447,0.5818212561653558,95,0.0934690082464942,0.06753637562959171,972,0.13305882071162559,0.1278894929981981,462,0.09665869974484709,0.07363431752849645,1357,0.11989584995544136,0.10615079051615918,236,0.25924664132324926,0.34319883914532684,717,0.31921536936220807,0.3827784530739082,288,,,0.13555609048036715,0.19239990509822907,1344,0.32545130229075636,0.37006363957546257,263,0.11480513662809008,0.10415082976576613,1364,0.128564122534652,0.1437550575718578,76,0.15517444332640734,0.17792755981621672,1025,0.2540831300459673,0.18000115166414074,180,,,0.11400446804745894,0.10463449832588471,1360,0.1986167951162087,0.16098055571431208,523,,,0.39403632060225285,0.3701051389079412,575,0.4878272132414023,0.3950941503329992,220,0.3297941588008481,0.28025882990662976,575,0.44306287977556946,0.3468721939022344,98,0.1071303293972964,0.11141342716347445,1247,0.16302453442597895,0.2056554405538109,214,0.1987156106198481,0.2358587576815973,0.36196977793115365,0.34446477563809047,0.2309467859463401,0.48455813376588563,,,0.6216105176663927,0.324140727519989,0.5225181955255672,0.14913193458406693
transformer_baseline_mse_seed456,transformer,baseline_mse,456,0.5991393327713013,0.5406052957522169,0.38264005755683583,0.17896853387355804,22571,0.809101854652245,0.8660376750197962,0.8667459672547738,0.7276929762993137,0.717025876045227,0.6988108653242038,0.6671267151832581,0.6543550486041776,0.7157232761383057,0.7041196955629587,2226,0.698916852158481,0.6542192162553171,0.6988108653242038,0.6543550486041776,,,,,2226,0.21605982784947322,0.5156539848732359,671,0.6764056777763269,0.73038071285524,111,,,0.1617570786102302,0.25242658355734304,869,0.29391417096385963,0.25398250796600513,143,,,0.2129988388723098,0.2551479118119115,432,0.29766281981434733,0.3345680083969773,64,,,0.19124727645803138,0.23063702559299037,633,0.33457318093661237,0.27297626925701846,125,,,0.1423523308003873,0.3421990820056218,672,0.44736500753861613,0.5837410521565269,95,0.02387829530033094,-0.0013525965209810163,972,0.03228449308792773,0.00563884097295627,462,0.16539832893163559,0.1340819714829542,1357,0.19528328163648237,0.18810291358024325,236,0.221679639204933,0.3385799305064833,717,0.35229941441389057,0.40518131579305855,288,,,0.12434062015505638,0.10810316506397365,1344,0.2079596370664429,0.2308948118378878,263,0.03871258673672274,0.04436449861441561,1364,0.07174367727356631,0.09163544086507663,76,0.17353436337893827,0.24317240839791654,1025,0.3771624592568148,0.2969745090257113,180,,,0.03606322346219686,0.009378594749180243,1360,0.03193623115529945,0.010759219373343825,523,,,0.3114706716566993,0.2685096316666405,575,0.44497584644751004,0.31380115032383954,220,0.2613536612590301,0.23576833039106554,575,0.4935454199169428,0.3733526582326968,98,0.06370398724287515,0.07850536909129162,1247,0.17592331617163592,0.18597444158828588,214,0.15630338199459,0.2036783927522695,0.2955356422304183,0.28519759014832446,0.1848843893298774,0.3258281577429085,,,0.621473568885237,0.2821381092071533,0.48898651846882013,0.14575447289040092
transformer_consensus_only_seed123,transformer,consensus_only,123,0.4208528697490692,0.36054860247301196,0.2482597072671728,26.771791458129883,22571,0.7921346101925527,0.8151037565006419,0.8104628518318957,0.49903103908042445,0.6184210777282715,0.6060388059801327,0.6502463817596436,0.6463297026626761,0.6608611941337585,0.651131995656249,2226,0.6060388059801327,0.6463297026626761,0.6060388059801327,0.6463297026626761,0.6060388059801327,0.6463297026626761,0.6060388059801327,0.6463297026626761,2226,0.16878852814230438,0.31372776993602486,671,0.3532677194630053,0.45055148241229603,111,0.16878852814230438,0.3532677194630053,0.1325859374646703,0.1714004904293419,869,0.2906243090394609,0.2613524855353185,143,0.1325859374646703,0.2906243090394609,0.19006047374335372,0.2457040831820293,432,0.4007792700964538,0.5208626060959052,64,0.19006047374335372,0.4007792700964538,0.09648289092341886,0.05961076009942719,633,0.037865135773356054,0.16365077824669882,125,0.09648289092341886,0.037865135773356054,0.09626201730355768,0.09922040516269945,672,0.12041209349192436,0.16088849404875616,95,-0.005767283085778776,0.015686427216482307,972,0.0297685591061199,0.0569848512069434,462,0.03734374579049549,0.06762158836279954,1357,0.16074891251802953,0.15466218114571106,236,0.05161231378294297,0.10354367349246239,717,0.08797293539344075,0.15439470629224106,288,0.05161231378294297,0.08797293539344075,-0.0005839251415125958,-0.009117612509410105,1344,0.01165101072455085,-0.03993327440230071,263,0.04266537177400425,0.028699934022210986,1364,-0.10744453479196632,0.04009307787534143,76,0.04734620548907395,0.08650304416838828,1025,0.13005928448208395,0.17468714788528877,180,0.04734620548907395,0.13005928448208395,0.013197421956916066,-0.0037123801764937306,1360,0.009590075893267519,0.021952879651218477,523,0.013197421956916066,0.009590075893267519,0.17180143023854183,0.17297182519475324,575,0.23807128862228347,0.19534690078239092,220,0.21006684246375537,0.17584669566605393,575,0.33852059789887184,0.30067543213173914,98,0.042319752432473295,0.027768314085929363,1247,-0.010235874605627422,0.02390529468521031,214,0.08627878155188111,0.10369833455551326,0.13944338554035032,0.17600500290618387,0.10001053878609718,0.18716553287729545,0.10001053878609718,0.18716553287729545,0.6231169542591071,0.18764233589172363,0.36383574215773223,0.022088261385682206
transformer_consensus_only_seed42,transformer,consensus_only,42,0.4120912253856659,0.36507115761871317,0.2511510963585646,30.32314109802246,22571,0.7875960506201458,0.8140674799868552,0.8179444799619607,0.5256046890302486,0.6137668490409851,0.621551390972642,0.6494330167770386,0.6644444903097081,0.6609961986541748,0.6686928725073804,2226,0.621551390972642,0.6644444903097081,0.621551390972642,0.6644444903097081,0.621551390972642,0.6644444903097081,0.621551390972642,0.6644444903097081,2226,0.08352363542176001,0.10663524633693477,671,0.3371803753944441,0.3239607593521671,111,0.08352363542176001,0.3371803753944441,0.10465399963572873,0.12781934371794307,869,0.2720323819196056,0.22667670063509493,143,0.10465399963572873,0.2720323819196056,0.1657636066732353,0.1642499106454039,432,0.17188366523690682,0.15686388396185383,64,0.1657636066732353,0.17188366523690682,0.07820718519591302,0.046073679593472056,633,0.17617443476145173,0.1441359692074124,125,0.07820718519591302,0.17617443476145173,0.057287651847675085,0.02695198322689503,672,0.21934629538769765,0.10517046029604032,95,0.043436493008416635,0.04839626267204864,972,0.06576975825503395,0.07505299030785283,462,0.07796074556431976,0.08150282235326578,1357,0.15327659301123037,0.16867152686539166,236,0.00629135728568757,0.033726638446430736,717,0.05845119238654506,0.0596760251223291,288,0.00629135728568757,0.05845119238654506,0.0692429091012419,0.06425626077340225,1344,0.1726004543476109,0.1442000065120176,263,0.05662012571163287,0.037231457978115445,1364,0.047313895078983016,-0.046660842482603514,76,0.13303602748397894,0.16154048628642845,1025,0.2332327772199639,0.16835040234898788,180,0.13303602748397894,0.2332327772199639,0.026062828347572217,-0.007322721227791939,1360,0.006210329539094204,-0.04533828797309886,523,0.026062828347572217,0.006210329539094204,0.1648810002475953,0.16881398403309686,575,0.2201822715149992,0.22823056940140768,220,0.16486014618609257,0.13020996956933786,575,0.13660956675366703,0.15343797442832174,98,0.0674227526888369,0.053814843633893245,1247,0.15041782136411003,0.11021218397917876,214,0.08661669762664578,0.0829266778692584,0.1613787874780896,0.13150935479749026,0.08536266286341083,0.1793093080654302,0.08536266286341083,0.1793093080654302,0.6253081347576006,0.19225186109542847,0.3477685841548698,0.058536941504666005
