model,architecture,condition,seed,pearson,spearman,kendall,mse,n_samples,ndcg@100,ndcg@500,ndcg@1000,spearman_extreme,cross_pearson_k562,cross_spearman_k562,cross_pearson_hepg2,cross_spearman_hepg2,cross_pearson_consensus,cross_spearman_consensus,cross_n_samples,e1_raw_spearman_k562,e1_raw_spearman_hepg2,e1_denoised_spearman_k562,e1_denoised_spearman_hepg2,e1_n_samples,cagi5_all_F9_spearman,cagi5_all_F9_pearson,cagi5_all_F9_n,cagi5_highconf_F9_spearman,cagi5_highconf_F9_pearson,cagi5_highconf_F9_n,cagi5_all_GP1BB_spearman,cagi5_all_GP1BB_pearson,cagi5_all_GP1BB_n,cagi5_highconf_GP1BB_spearman,cagi5_highconf_GP1BB_pearson,cagi5_highconf_GP1BB_n,cagi5_all_HBB_spearman,cagi5_all_HBB_pearson,cagi5_all_HBB_n,cagi5_highconf_HBB_spearman,cagi5_highconf_HBB_pearson,cagi5_highconf_HBB_n,cagi5_all_HBG1_spearman,cagi5_all_HBG1_pearson,cagi5_all_HBG1_n,cagi5_highconf_HBG1_spearman,cagi5_highconf_HBG1_pearson,cagi5_highconf_HBG1_n,cagi5_all_HNF4A_spearman,cagi5_all_HNF4A_pearson,cagi5_all_HNF4A_n,cagi5_highconf_HNF4A_spearman,cagi5_highconf_HNF4A_pearson,cagi5_highconf_HNF4A_n,cagi5_all_IRF4_spearman,cagi5_all_IRF4_pearson,cagi5_all_IRF4_n,cagi5_highconf_IRF4_spearman,cagi5_highconf_IRF4_pearson,cagi5_highconf_IRF4_n,cagi5_all_IRF6_spearman,cagi5_all_IRF6_pearson,cagi5_all_IRF6_n,cagi5_highconf_IRF6_spearman,cagi5_highconf_IRF6_pearson,cagi5_highconf_IRF6_n,cagi5_all_LDLR_spearman,cagi5_all_LDLR_pearson,cagi5_all_LDLR_n,cagi5_highconf_LDLR_spearman,cagi5_highconf_LDLR_pearson,cagi5_highconf_LDLR_n,cagi5_all_MSMB_spearman,cagi5_all_MSMB_pearson,cagi5_all_MSMB_n,cagi5_highconf_MSMB_spearman,cagi5_highconf_MSMB_pearson,cagi5_highconf_MSMB_n,cagi5_all_MYCrs6983267_spearman,cagi5_all_MYCrs6983267_pearson,cagi5_all_MYCrs6983267_n,cagi5_highconf_MYCrs6983267_spearman,cagi5_highconf_MYCrs6983267_pearson,cagi5_highconf_MYCrs6983267_n,cagi5_all_PKLR_spearman,cagi5_all_PKLR_pearson,cagi5_all_PKLR_n,cagi5_highconf_PKLR_spearman,cagi5_highconf_PKLR_pearson,cagi5_highconf_PKLR_n,cagi5_all_SORT1_spearman,cagi5_all_SORT1_pearson,cagi5_all_SORT1_n,cagi5_highconf_SORT1_spearman,cagi5_highconf_SORT1_pearson,cagi5_highconf_SORT1_n,cagi5_all_TERT-GBM_spearman,cagi5_all_TERT-GBM_pearson,cagi5_all_TERT-GBM_n,cagi5_highconf_TERT-GBM_spearman,cagi5_highconf_TERT-GBM_pearson,cagi5_highconf_TERT-GBM_n,cagi5_all_TERT-HEK293T_spearman,cagi5_all_TERT-HEK293T_pearson,cagi5_all_TERT-HEK293T_n,cagi5_highconf_TERT-HEK293T_spearman,cagi5_highconf_TERT-HEK293T_pearson,cagi5_highconf_TERT-HEK293T_n,cagi5_all_ZFAND3_spearman,cagi5_all_ZFAND3_pearson,cagi5_all_ZFAND3_n,cagi5_highconf_ZFAND3_spearman,cagi5_highconf_ZFAND3_pearson,cagi5_highconf_ZFAND3_n,cagi5_all_mean_spearman,cagi5_all_mean_pearson,cagi5_highconf_mean_spearman,cagi5_highconf_mean_pearson,cagi5_all_matched_mean_spearman,cagi5_highconf_matched_mean_spearman,probe_experiment_accuracy,probe_activity_r2,probe_activity_spearman,probe_feature_overlap,e1_k562norm_spearman_k562,e1_k562norm_spearman_hepg2,e1_hepg2norm_spearman_k562,e1_hepg2norm_spearman_hepg2
cnn_ranking_contrastive_seed123,cnn,ranking_contrastive,123,0.6181561895621639,0.5603973329787607,0.3974865070693626,0.5471847057342529,22571,0.8187842137152666,0.8645936629906308,0.870360173327308,0.740413671726947,0.7960733312332441,0.7843507189233563,0.8607205062924291,0.867229141095128,0.864554909569889,0.8637737855088757,2226,0.78196566293067,0.8699931173816314,0.7843507189233563,0.867229141095128,2226,0.30396167630064636,0.5139725606438136,671,0.7585230999135293,0.8146903296966217,111,0.22689294018236975,0.2712031816749631,869,0.4156411144822238,0.37906600667280016,143,0.288556964865246,0.3276045316757899,432,0.5618700802038333,0.5390389106832236,64,0.21740079808926044,0.3155033301963549,633,0.47143830124959013,0.44572634974493824,125,0.1679921040291099,0.1965109226086948,672,0.30317031718794013,0.337359227728959,95,0.225255566173775,0.2202763616631646,972,0.3024609247869482,0.2972200323784255,462,0.14987646448717382,0.12315753667026622,1357,0.24536763530042602,0.2034865523330343,236,0.3636589462460185,0.4606965424886092,717,0.5143796361262919,0.5461950027670689,288,0.12977930677610353,0.09691437293211938,1344,0.19854030975992118,0.1378386845629545,263,0.07172902115934875,0.08261954083209053,1364,0.27434946331285404,0.26110836781290436,76,0.141989693441407,0.22894091139863962,1025,0.4310472200860004,0.4358141967190171,180,0.18092881773296127,0.19043171033148598,1360,0.320826425105969,0.2780588605866851,523,0.4942493737677245,0.5168003822717394,575,0.623356593312919,0.5571807621479922,220,0.3931270137685677,0.41994594605843577,575,0.6124092611163037,0.5348625483995978,98,0.11354715934747804,0.11436725339035156,1247,0.15547360987991224,0.16842153174350238,214,0.2312630564244794,0.27192967232243453,0.41259026612164423,0.39573782426518167,0.2461985481225585,0.4962465538810626,0.6543412763626404,0.40148502588272095,0.5943276373766391,0.09673655856120192,0.7842672780697109,0.8672519052053185,0.7843783053425368,0.8672197124409049
cnn_ranking_contrastive_seed42,cnn,ranking_contrastive,42,0.6292707064600369,0.5676715525900594,0.40242951028000934,0.4862551689147949,22571,0.8238504899868276,0.8694610472080473,0.8795649607525842,0.7455516965187082,0.787426811420676,0.7755709946454241,0.8309757857806368,0.8387312787646387,0.8440756045275293,0.8440416190038016,2226,0.7592163985728423,0.8436480627397098,0.7755709946454241,0.8387312787646387,2226,0.3099736167299423,0.5298813626043731,671,0.7817764649488009,0.8127278867686255,111,0.2406183235915888,0.32472564686783034,869,0.49405188471527306,0.38662011989339773,143,0.34806590372493434,0.4188301218666734,432,0.6817830544985586,0.6689314633716044,64,0.2376634369459075,0.33557368608096727,633,0.5156762595169769,0.513086502232901,125,0.1458756033338228,0.16836157278066533,672,0.42379957135810337,0.34668990281012324,95,0.11252480732378144,0.11402247138969046,972,0.17544319330773642,0.18327718127222709,462,0.12423251747504173,0.06550178447793524,1357,0.16143506209150946,0.07294484862868458,236,0.3292104254816912,0.32821679718224,717,0.3759894012105327,0.3542573272777749,288,0.10481330973708003,0.05916945079055477,1344,0.1872835719041676,0.09787403040130559,263,0.06390457856219137,0.05274898632723196,1364,-0.07855556502995067,-0.016898201969814994,76,0.1833325978951113,0.25316162251807833,1025,0.4232348969175897,0.39367864989661916,180,0.2523492586580858,0.29218524376826516,1360,0.4282841474029972,0.4086951805139318,523,0.4526240234402955,0.4623634952895551,575,0.5772610283307565,0.5169392643558332,220,0.35818023816479816,0.3731431627464346,575,0.521716679528486,0.4828338675354126,98,0.11459463856305331,0.11687569449205218,1247,0.23323490695268076,0.24152835163814135,214,0.22519755197515504,0.2596507399455032,0.3934943038436145,0.36421242497511774,0.271601937575323,0.5286851584586756,0.6381813201862503,0.4001469612121582,0.5910366510951567,0.05805015251798497,0.7754367479554327,0.8387929770753352,0.7756823434053192,0.8386560061945824
cnn_ranking_contrastive_seed456,cnn,ranking_contrastive,456,0.6310181083707036,0.5719949871857949,0.4063853624414979,0.6172966957092285,22571,0.8139820455909855,0.8597412742523247,0.8756366408420138,0.744255381017548,0.8015898533188476,0.7893968441486838,0.856766052579005,0.8631178670739257,0.8640391164320146,0.8639909094153385,2226,0.7807543203251852,0.8656167155655986,0.7893968441486838,0.8631178670739257,2226,0.2429957000195862,0.43010765590765054,671,0.6614812213722961,0.69819208126986,111,0.2668851697149248,0.32802109443684513,869,0.5418462106637432,0.45397639313355165,143,0.3432490704009707,0.4187183261593216,432,0.6386345487471794,0.58840666479799,64,0.1962474854682089,0.3078224911625911,633,0.45653253369002267,0.4665207740015853,125,0.1545431699220356,0.21787971592474725,672,0.4160168128573455,0.40428157845376217,95,0.1703306288035114,0.2742837705849095,972,0.2861299892791267,0.36947027943304067,462,0.162567729547861,0.10578828058667383,1357,0.18107820503741331,0.13894334464550662,236,0.31552459668920774,0.3949391091671026,717,0.46384377740462646,0.4650614643741434,288,0.06583680825936787,0.04565768628431889,1344,0.15568631324393525,0.09150848173992204,263,0.0787999020360938,0.05278784446940195,1364,0.13633350455398197,0.12272648559383866,76,0.1309646276853984,0.22260133867770968,1025,0.37366527942678335,0.40170867244552205,180,0.18841698272175686,0.15048281759404916,1360,0.2563646599214683,0.20796938024728825,523,0.4097736981387559,0.424515499229036,575,0.5077325133289942,0.4845456643581892,220,0.31048919923661916,0.3332988367904049,575,0.39949243683177715,0.48226215606655914,98,0.11254094927980755,0.09433873910199239,1247,0.11208579660272378,0.15174355799140044,214,0.20994438119494044,0.2534162137384503,0.3724615868640945,0.36848779857014397,0.24061194752857906,0.4846240330323027,0.6443440153382635,0.39643746614456177,0.5922695932619689,0.16809738525622103,0.7894992984330003,0.8630292731911556,0.789290479254317,0.8631926424542308
cnn_ranking_only_seed123,cnn,ranking_only,123,0.6481400129536007,0.598760651501731,0.4302380652674842,0.935797929763794,22571,0.8336578751669598,0.8689043570326955,0.8817436052216211,0.762673778362375,0.7530145264923085,0.7387438240427294,0.6884424602995511,0.6858613441073016,0.7474740478805871,0.7418426648813462,2226,0.7365215998906174,0.7147917403065769,0.7387438240427294,0.6858613441073016,2226,0.22615285869634577,0.5022992987398859,671,0.7192920971931429,0.7640413416905476,111,0.20417312730328716,0.2948630910827523,869,0.5186673581533507,0.4016965691430922,143,0.3105503229556372,0.3724318846292616,432,0.6354493961717987,0.56651729600172,64,0.3511999716498688,0.4807847638827068,633,0.6336134210241547,0.6373544122470534,125,0.1808271161154496,0.23285124694738998,672,0.5017532496627246,0.510651308240431,95,0.0957482425993363,0.09269036681152908,972,0.14500719490959635,0.14976760968089137,462,0.08212410710551682,0.016747550922118555,1357,0.03343598197687423,-0.01989442816144018,236,0.2518554422828167,0.35819844621992086,717,0.4033165431057867,0.48934215127252556,288,0.1391301426531524,0.1439327324475377,1344,0.18645147468650508,0.23331039017757674,263,0.05859329001448987,0.05079054094578324,1364,0.1207263480679688,0.16756390810489813,76,0.2035925367092083,0.256847460878793,1025,0.38638641253019845,0.37293327788781633,180,0.0948353245458729,0.08268292904776167,1360,0.12043471684279204,0.13958632395239942,523,0.44421455919584096,0.4210063140524318,575,0.5485619619190455,0.4334575606098774,220,0.3264279014990553,0.2990186600036204,575,0.40005356649357343,0.3049594696958054,98,0.09908103723057027,0.15198804268520405,1247,0.2200869177556575,0.2827852949883643,214,0.20456706537042987,0.2504755552864465,0.3715491093662113,0.36227149903543726,0.26737898965450035,0.5435291469698756,0.6211996713229252,0.3420426845550537,0.5477667283653284,0.0049330966646739935,,,,
cnn_ranking_only_seed456,cnn,ranking_only,456,0.6413553557318201,0.5918148048154426,0.4240151695197663,0.8969672918319702,22571,0.8246703960586562,0.8698396284965358,0.8815121336529806,0.765985417096245,0.7315044170121231,0.720963972438238,0.6722299649653366,0.6764007168841089,0.7259861773325202,0.7276322831001212,2226,0.7154964880914954,0.7006326666693896,0.720963972438238,0.6764007168841089,2226,0.2630953683029631,0.4883493957922788,671,0.776681700501556,0.7514781474089864,111,0.24070920514807215,0.26469060880378925,869,0.4332068837965898,0.4146220403227012,143,0.2566994397100523,0.27146513686486784,432,0.6156968672510931,0.5424300597089969,64,0.3140452661866544,0.4389969156763547,633,0.5930227820915868,0.5793060150396676,125,0.20481316689910387,0.2001997012588615,672,0.5148249214560768,0.42360617703492737,95,0.06351147396824255,0.05098194191258917,972,0.10987514744223931,0.11150057029781947,462,0.12459128965479303,0.09455145043380905,1357,0.1944615456203388,0.14417247796276625,236,0.2653004761623019,0.3881837134641879,717,0.4352340862045719,0.4728829440517126,288,0.14502022330829564,0.14474757473275796,1344,0.20667189898534186,0.22908972208421316,263,0.0663740058411709,0.06184990819230102,1364,0.22252166670855614,0.22274711977525016,76,0.20916507551716704,0.29663396921822344,1025,0.4991768925794356,0.49743408303551384,180,0.12451281486993053,0.10580883219970841,1360,0.158878990832485,0.1617256184532571,523,0.49115019655224,0.47852975139705367,575,0.6255954676228023,0.5093656277846866,220,0.37141018904109185,0.3633916436672387,575,0.49085454812969265,0.4088893662169917,98,0.059644778611741785,0.05752246606466039,1247,0.18101706749329735,0.16018332140221297,214,0.21333619798492137,0.24706020064524542,0.4038480311143775,0.37529555270531356,0.2551547466404865,0.5352758564296763,0.6302382908792111,0.33956748247146606,0.5455420515930992,0.179791615346706,,,,
cnn_ranking_seed42,cnn,ranking_only,42,0.6294868591506221,0.5826089770103247,0.4156808323545993,0.9891483783721924,22571,0.819198452189879,0.8659774993463214,0.8774207675758773,0.7416304126641046,0.7232031996761532,0.7152934377290013,0.6887392538981556,0.693653886115465,0.7347699515113558,0.7337669764316695,2226,0.7086899176267909,0.7074209365131459,0.7152934377290013,0.693653886115465,2226,0.2814927149243277,0.45172068310669167,671,0.6997775257057203,0.7296535068076961,111,0.21667923804318828,0.263759364110465,869,0.5575669482438395,0.4828457316248442,143,0.3351249730206666,0.360367749775809,432,0.6251606659103175,0.5404621533901932,64,0.34363466289417066,0.47089865285369087,633,0.6588466024711075,0.6434503297287957,125,0.23119642662866136,0.2336755510021763,672,0.4464123026276322,0.4007273760239404,95,0.11798168965759524,0.0788358712322363,972,0.17715952662071052,0.1416980960404292,462,0.1572227373391119,0.08867151642386915,1357,0.23246637984697147,0.11250047780712936,236,0.3149758968813738,0.4217845022925103,717,0.4609199869800517,0.5658177411646959,288,0.14330784648276657,0.14833462885777,1344,0.2523065915165775,0.27531160073582417,263,0.09922983227750136,0.1130840996452088,1364,0.38582915249866256,0.42397710183441656,76,0.21972185714581177,0.3078224014314882,1025,0.47173138744084003,0.4920933418691545,180,0.13308479305542828,0.09850438382655695,1360,0.1455851568625608,0.13179051508051848,523,0.4374642558503584,0.44003581346680287,575,0.5692877505531235,0.5195217724667679,220,0.33216258797869314,0.32723951277147173,575,0.4401743373120047,0.4405045551015842,98,0.07655482203620154,0.1147571719576272,1247,0.18258517629661206,0.20015534116043748,214,0.2293222889477238,0.26129946018362493,0.42038729939244884,0.4067006427224285,0.27879018277595935,0.5783264010165261,0.6251711859764448,0.3182086944580078,0.523292993125084,0.046931519980520135,,,,
dilated_cnn_baseline_mse_seed123,dilated_cnn,baseline_mse,123,0.7007331537455227,0.6842044178632749,0.5015759164825084,0.18483653664588928,22571,0.8607461612986034,0.8933703152085348,0.9063534746965027,0.8106771133529141,0.8039122756048944,0.8103757939948932,0.7571382802682645,0.7697138801684906,0.8096142416565616,0.8244116788200383,2226,0.809592976245445,0.7715619415458497,0.8103757939948932,0.7697138801684906,2226,0.32403412936852444,0.4975839464060149,671,0.7296308267691195,0.744766863947521,111,0.22493472435834413,0.18386441053871996,869,0.5378667706940558,0.25809391166854906,143,0.3989397132723318,0.5269788435870151,432,0.7143907675544336,0.7458923883641071,64,0.36132193337248036,0.5327187055989585,633,0.6862583428130786,0.6662143226221109,125,0.14634640692470519,0.28689346999109683,672,0.4995746376971659,0.5249941208333648,95,0.08472797696639466,0.08562370088357849,972,0.12025115417324925,0.15533045615262878,462,0.09580230317789902,0.07201277540207864,1357,0.16522600424598527,0.09211404096359757,236,0.33061408561854966,0.5360339593431246,717,0.4811353352076954,0.5551239600965934,288,0.07771939743356039,0.1250532788593447,1344,0.1265134203074873,0.20908628133511722,263,0.10152971373426561,0.09626193990132677,1364,0.3396505720457436,0.21542496838433867,76,0.275611504508286,0.4716001786060234,1025,0.5714107870034371,0.6533755211864516,180,0.1752097755350496,0.13388645099847113,1360,0.191577876376123,0.16132797078667155,523,0.2612330307724315,0.28968353817834647,575,0.2509365039493996,0.28748331085045065,220,0.17603061264408185,0.2005254609853585,575,0.16091668346693155,0.2082037313159122,98,0.13665709120367767,0.15730973999749456,1247,0.2474036057846613,0.2535117666535477,214,0.2113808265927055,0.2797353599517968,0.38818288587257116,0.3820629076773975,0.31520196887786056,0.6274816670162513,0.6284579567241851,0.41519057750701904,0.6070932709891733,0.09583403621470543,,,,
dilated_cnn_baseline_mse_seed42,dilated_cnn,baseline_mse,42,0.7360461486875138,0.6773200146491027,0.49691918508655825,0.12472966313362122,22571,0.8542764445739417,0.8869169913759583,0.9027521099009993,0.8158849495515934,0.8336210294016105,0.8120188757831345,0.7644025862444247,0.7474643542990267,0.8255788039418527,0.8128755592761128,2226,0.8111590262505115,0.7753378545521172,0.8120188757831345,0.7474643542990267,2226,0.26795868758236274,0.5295793842598436,671,0.6778450255271419,0.7378513646771425,111,0.2558245842793226,0.34987079272901095,869,0.5674919465385322,0.43648575665421097,143,0.5002147171712855,0.5673637753264323,432,0.8065081298064486,0.7951897744571659,64,0.3454700035568221,0.43641453007445496,633,0.6433846724855904,0.6432449848542168,125,0.0945415949941517,0.23579118108633196,672,0.41458075030770064,0.4983617425619692,95,0.04970088827143568,0.02355831854996556,972,0.05002162077722305,0.07313283055859199,462,0.1109382466556209,0.06285628521195184,1357,0.13569281182578416,0.06848250375783425,236,0.31584881507307827,0.5222053890291273,717,0.4274586624423116,0.5114914602422278,288,0.13173869678482983,0.15395351090168047,1344,0.29293022435635463,0.25525507612715204,263,0.1314362844858789,0.17719039285441993,1364,0.5827036514497473,0.5446305067499612,76,0.29233793042006806,0.5724101217978314,1025,0.615355490657591,0.6973546751730284,180,0.12155639103818462,0.13950172255837462,1360,0.1630181863338645,0.18646473378399622,523,0.43839878455516307,0.45087481262299955,575,0.5572914866948822,0.5013828219296524,220,0.3328571533760745,0.3367292418662799,575,0.3988930483294039,0.4305933924871524,98,0.12026690539907343,0.1325332777866265,1247,0.18805855567686589,0.20211604757250187,214,0.2339393122428901,0.3127221824436887,0.4347489508806295,0.4388025114391202,0.3484618088568746,0.6581850598720406,0.622295261572172,0.4202379584312439,0.6078865635195948,0.09483053921479509,,,,
dilated_cnn_baseline_mse_seed456,dilated_cnn,baseline_mse,456,0.7396482025913443,0.6832085858709873,0.5013947988164894,0.13107778131961823,22571,0.8510527128918702,0.8920877935649882,0.9079771583109506,0.8073772634554212,0.8202017902758727,0.7965698435076657,0.7798438732000978,0.7713744629316046,0.8313649738139205,0.8184493791917075,2226,0.8018787291450098,0.7682961780716997,0.7965698435076657,0.7713744629316046,2226,0.325027663520319,0.5447205371928512,671,0.7100855374943319,0.7582479731641036,111,0.257299982687836,0.3799522302247619,869,0.5714919096643295,0.4312034851328712,143,0.45189308924226074,0.5835671650757867,432,0.7169572214281216,0.782754100974438,64,0.4114930063672894,0.5512216092395483,633,0.6742194235596494,0.6249827241971257,125,0.24582456787894602,0.3858219577992619,672,0.5481205570583292,0.6182078084146536,95,0.1286741147523014,0.09241925060906107,972,0.16214107771411745,0.16107612305369523,462,0.15369466360792508,0.10329232966985492,1357,0.15192529378468309,0.14607547703316784,236,0.32145593383215504,0.5756902941158604,717,0.46699288054490934,0.5892643539748907,288,0.13037267720254198,0.1821110165269738,1344,0.26007426193506655,0.29529432805110023,263,0.159172954486592,0.15548738626581546,1364,0.542543606363915,0.43941567409078536,76,0.30946797494298806,0.5428835204838799,1025,0.5978232916862071,0.6573652409433893,180,0.14002882102416275,0.1200540340625742,1360,0.1552735897123621,0.1466657119076261,523,0.18756633104681572,0.23873913873166902,575,0.12904661891851,0.2414408782336792,220,0.08253632710966154,0.14397891559812587,575,0.06775003018846677,0.13333472574787447,98,0.09377392403482823,0.11799663878641369,1247,0.21400245966173398,0.20022346768767976,214,0.2265521354491082,0.3145290682921625,0.39789651731431547,0.41503680484047206,0.35753851331009356,0.6401229615845769,0.6292796494111202,0.4185252785682678,0.6112134805137674,0.01762215883060119,,,,
dilated_cnn_consensus_only_seed123,dilated_cnn,consensus_only,123,0.5696584786850987,0.4986305504265223,0.3515079562937336,42.09239959716797,22571,0.8242707989205652,0.864058808283365,0.8693092576713054,0.6682039794466158,0.7567641366889258,0.7412108255118143,0.7626030034759149,0.7577425660066247,0.7881326867749131,0.7812395694043006,2226,0.7392633145081257,0.7617358999823592,0.7412108255118143,0.7577425660066247,2226,0.29594234554918075,0.38577571253350146,671,0.6379645610167535,0.65506643518833,111,0.20752477800647362,0.26620426360908583,869,0.39412874224794586,0.38211866029319935,143,0.22359121154998576,0.22124074453752074,432,0.5436528406539947,0.49300552782536317,64,0.20792076788035774,0.25624436289108193,633,0.36251035649867946,0.39364084343474937,125,0.07411243424843693,0.10838360011054865,672,0.246043048444753,0.2965728429297561,95,0.10272233113353782,0.11085614196303487,972,0.16859106402396545,0.18568182946450865,462,0.15323740019138563,0.09296091034039182,1357,0.13877980012643032,0.09405788799677048,236,0.2940634529413245,0.4163228645845354,717,0.36315285603377445,0.4594411077980078,288,0.12144569650806256,0.12995304283235007,1344,0.28776442493647264,0.2575464652663181,263,0.06475228222718384,0.0603363031898558,1364,0.05896796810797795,0.10402716630288764,76,0.14434228919645062,0.13719137791171304,1025,0.19023464768867815,0.19994985591969158,180,0.1445347833707757,0.14172386759471692,1360,0.2581595800058636,0.23941294996464466,523,0.3920000088152199,0.3906364356555375,575,0.5599270807415279,0.6008196363774235,220,0.3326317660681027,0.3521470439337244,575,0.5104239450848366,0.6377371453491706,98,0.10631391090805985,0.10709717965588456,1247,0.19701961476960728,0.19559988780583795,214,0.1910090305729692,0.21180492342289886,0.32782136869208406,0.3463118827944439,0.21684566121350696,0.39282908344938416,0.6240755957271981,0.2995128035545349,0.47977098181264516,0.28266033462920404,0.7412108255118143,0.7577425660066247,0.7412108255118143,0.7577425660066247
dilated_cnn_consensus_only_seed42,dilated_cnn,consensus_only,42,0.5573133794193592,0.49063387164153605,0.34494626399034484,46.68360900878906,22571,0.8150365633723649,0.8615657242393342,0.8715726050516308,0.6582885752731561,0.743451507197782,0.7327213621714916,0.7565941878568344,0.7555394779645606,0.780775737127142,0.7757826445359006,2226,0.7326464312056788,0.7582745568646738,0.7327213621714916,0.7555394779645606,2226,0.2272970499243032,0.2903969698535914,671,0.47664351828668133,0.5491765469687191,111,0.1864289881747226,0.2190099137478472,869,0.2887649110959143,0.2993376824095036,143,0.37506750876066713,0.3600573225232805,432,0.6677133877267334,0.5653660820744308,64,0.2268599834467541,0.2592772641747779,633,0.37229082612187125,0.36985507038614607,125,0.0718746022394994,0.11437497295505308,672,0.17980904158186714,0.22937284620553355,95,0.14912987976740433,0.16118875958154585,972,0.2362854355398997,0.24347687445696203,462,0.16972190234031637,0.10726870409595517,1357,0.16031932718959002,0.1538741539143588,236,0.30647249886246625,0.358911105882587,717,0.3046471565576991,0.38230798823233336,288,0.109721943679238,0.13425317077624518,1344,0.23702860033454679,0.2468795942935629,263,-0.0008561819564579464,0.013231526101886049,1364,0.04078925560148232,0.06340414254663196,76,0.13910975427370778,0.1602445164544167,1025,0.3787500286824513,0.3031320045963981,180,0.10129348794538466,0.08604121974496856,1360,0.16162182870692882,0.14851761993002113,523,0.40432576318754687,0.33977873295832045,575,0.5064082357986077,0.4952883732078396,220,0.34165729664522737,0.2934077623706965,575,0.4461044576014423,0.5683590756356233,98,0.11627194003899255,0.10310974370250864,1247,0.09025228480709882,0.1350096661944367,214,0.19495842782198486,0.20003677899491204,0.30316188637552094,0.3168905147368334,0.2232184673411437,0.3786330938826113,0.6253081347576006,0.30508100986480713,0.4854533432230671,0.1015930374177861,0.7327213621714916,0.7555394779645606,0.7327213621714916,0.7555394779645606
dilated_cnn_consensus_only_seed456,dilated_cnn,consensus_only,456,0.5101645052948267,0.4825520491010126,0.33920750986600157,31.81752586364746,22571,0.8248027387028586,0.8650705922250528,0.8743183825626393,0.6525085470697563,0.746245660014522,0.7406369041849814,0.7631718285053608,0.765657920954996,0.784581620382175,0.7853796706848192,2226,0.7413560152734965,0.7664024985097327,0.7406369041849814,0.765657920954996,2226,0.1836716554333001,0.21012398525680645,671,0.46735358173645114,0.5214632756582176,111,0.20096160395973484,0.2550956279724666,869,0.3617124171725385,0.323880843622257,143,0.2706193271266883,0.34683102699542157,432,0.5948902590608369,0.699201350821337,64,0.2920923015303362,0.3543006872026858,633,0.4761917999951376,0.4578828471955262,125,0.1256137012374137,0.14193414607978946,672,0.2104637231294069,0.26985624683215037,95,0.07186965979409869,0.10635500343702166,972,0.14365211486280183,0.16349276794764733,462,0.10761977810754095,0.08656989622290404,1357,0.13554626890290525,0.11617465463456235,236,0.35938346080195416,0.4592545374357272,717,0.4291737518769333,0.47410924028196755,288,0.0839588202505746,0.08898717505512435,1344,0.15206098246373065,0.15107494035544572,263,0.06249089752096421,0.042318729390028745,1364,0.022172831431925832,0.07060722066092377,76,0.17672454028106718,0.18956597405321698,1025,0.38231408603203304,0.3356889294797857,180,0.11162923113870664,0.09955776746756245,1360,0.09786412316949687,0.13542894271180173,523,0.41504516220410437,0.462400002395491,575,0.5537767977770013,0.5741241151534621,220,0.39127511295491624,0.44816850238567474,575,0.5867630849828437,0.6446309619508325,98,0.07178739462088964,0.05113010552692736,1247,0.03607752393600367,0.07843164162873478,214,0.19498284313081934,0.22283954445845658,0.31000088976866974,0.33440319859564344,0.22786887432454103,0.40135714557763247,0.6238016981648863,0.30500006675720215,0.4824601159723529,0.24110905243482192,0.7406369041849814,0.765657920954996,0.7406369041849814,0.765657920954996
dilated_cnn_contrastive_only_seed123,dilated_cnn,contrastive_only,123,0.6750871448518172,0.6136696866197164,0.44035677937386614,0.18794763088226318,22571,0.807274565587763,0.8661822639700696,0.885231811673429,0.7683073388568198,0.7998031331112776,0.7886259491633316,0.8349412568693376,0.8376752216221701,0.8391125129936399,0.8499653494460705,2226,0.788031037069963,0.8366114792534357,0.7886259491633316,0.8376752216221701,2226,0.4225842387929879,0.5769909870434664,671,0.8192082829806684,0.8287145777361744,111,0.31009935896944874,0.46980866429193496,869,0.6068450983790473,0.5298864909129213,143,0.4119544402855627,0.4862309776550474,432,0.5795144505854383,0.6601037200872795,64,0.28198131825386963,0.44008508732947427,633,0.5408971500815882,0.520012551362862,125,0.17872794679446352,0.2346725847364619,672,0.3826931565224171,0.4260039318880351,95,0.18847118214722391,0.23326524748224536,972,0.2661617560633017,0.3467302582803574,462,0.1673789415690749,0.11956406852768295,1357,0.19143436144086756,0.16184888398120365,236,0.36620863712803287,0.6102263758829193,717,0.5217672306432306,0.6199925466636814,288,0.08697246669168004,0.04927247678005722,1344,0.183221736516918,0.09387654488879078,263,0.0852893700477033,0.08812219896278499,1364,0.5228739385051183,0.4342673494903001,76,0.2782775642428557,0.4616403666550014,1025,0.6150211030598386,0.6476518930922033,180,0.29356114227176483,0.2643248567256199,1360,0.4217975375770424,0.331500699921892,523,0.5460185332217887,0.5161221492136243,575,0.6642215438112317,0.5492464018862505,220,0.41093614658552075,0.4055669344500206,575,0.5424593475946584,0.5140527112208211,98,0.14503572518101285,0.14551314333114765,1247,0.2345385007216214,0.22940981252033454,214,0.27823313414553275,0.34009374127116593,0.47284367963219925,0.45955322492887374,0.3378095285635032,0.5864358361866934,0.6722815666940565,0.4734492301940918,0.647953457237074,0.004489562370303081,0.7886341038378714,0.8375827378007655,0.7885691710655107,0.837742396091758
