model,element,stratification,stratum,n_variants,spearman
dilated_cnn_variant_contrastive_seed42,ZFAND3,position,0,288,0.18938090457406528
dilated_cnn_variant_contrastive_seed42,ZFAND3,position,1,240,0.14349039607432967
dilated_cnn_variant_contrastive_seed42,ZFAND3,position,2,192,0.220629650872649
dilated_cnn_variant_contrastive_seed42,ZFAND3,position,3,239,-0.07472800270514132
dilated_cnn_variant_contrastive_seed42,ZFAND3,position,4,288,0.18942290392952923
dilated_cnn_variant_contrastive_seed42,ZFAND3,mutation_type,False,831,0.11099107029147431
dilated_cnn_variant_contrastive_seed42,ZFAND3,mutation_type,True,416,0.17603140668990264
dilated_cnn_variant_contrastive_seed42,ZFAND3,effect_size,0,386,0.11773593594143894
dilated_cnn_variant_contrastive_seed42,ZFAND3,effect_size,1,244,-0.02320865969297427
dilated_cnn_variant_contrastive_seed42,ZFAND3,effect_size,2,316,0.2322252981369166
dilated_cnn_variant_contrastive_seed42,ZFAND3,effect_size,3,301,0.1475616191202995
dilated_cnn_variant_contrastive_seed42,ZFAND3,gc_context,0,336,0.18348034920711004
dilated_cnn_variant_contrastive_seed42,ZFAND3,gc_context,1,477,0.10452306969124005
dilated_cnn_variant_contrastive_seed42,ZFAND3,gc_context,2,240,0.1462034111811353
dilated_cnn_variant_contrastive_seed42,ZFAND3,gc_context,3,194,0.0924997398613889
bilstm_hierarchical_contrastive_seed42,F9,position,0,144,0.06547347543662066
bilstm_hierarchical_contrastive_seed42,F9,position,1,105,0.7597925282638598
bilstm_hierarchical_contrastive_seed42,F9,position,2,126,-0.028925309118586928
bilstm_hierarchical_contrastive_seed42,F9,position,3,170,0.43013848719115116
bilstm_hierarchical_contrastive_seed42,F9,position,4,126,0.49412766911458117
bilstm_hierarchical_contrastive_seed42,F9,mutation_type,False,447,0.39240059951503253
bilstm_hierarchical_contrastive_seed42,F9,mutation_type,True,224,0.4694524416434709
bilstm_hierarchical_contrastive_seed42,F9,effect_size,0,171,0.07053670831805844
bilstm_hierarchical_contrastive_seed42,F9,effect_size,1,168,0.3322285917617863
bilstm_hierarchical_contrastive_seed42,F9,effect_size,2,169,0.3599070113619261
bilstm_hierarchical_contrastive_seed42,F9,effect_size,3,163,0.6285394582324841
bilstm_hierarchical_contrastive_seed42,F9,gc_context,0,206,0.382503839821943
bilstm_hierarchical_contrastive_seed42,F9,gc_context,1,162,0.6580702089997468
bilstm_hierarchical_contrastive_seed42,F9,gc_context,2,225,0.258879361166761
bilstm_hierarchical_contrastive_seed42,F9,gc_context,3,78,0.058244202958269306
bilstm_hierarchical_contrastive_seed42,GP1BB,position,0,186,0.004042280084513797
bilstm_hierarchical_contrastive_seed42,GP1BB,position,1,150,0.5958337502511266
bilstm_hierarchical_contrastive_seed42,GP1BB,position,2,168,0.4391079631807326
bilstm_hierarchical_contrastive_seed42,GP1BB,position,3,183,0.37676196884274027
bilstm_hierarchical_contrastive_seed42,GP1BB,position,4,182,-0.08452511709935816
bilstm_hierarchical_contrastive_seed42,GP1BB,mutation_type,False,579,0.3210773577840352
bilstm_hierarchical_contrastive_seed42,GP1BB,mutation_type,True,290,0.3309824293690973
bilstm_hierarchical_contrastive_seed42,GP1BB,effect_size,0,239,-4.8444900362049476e-05
bilstm_hierarchical_contrastive_seed42,GP1BB,effect_size,1,210,0.08487868831130335
bilstm_hierarchical_contrastive_seed42,GP1BB,effect_size,2,207,0.18588635746895854
bilstm_hierarchical_contrastive_seed42,GP1BB,effect_size,3,213,0.5758376737922043
bilstm_hierarchical_contrastive_seed42,GP1BB,gc_context,0,239,0.23425736917116494
bilstm_hierarchical_contrastive_seed42,GP1BB,gc_context,1,228,0.10463898479569497
bilstm_hierarchical_contrastive_seed42,GP1BB,gc_context,2,276,0.4024032581477575
bilstm_hierarchical_contrastive_seed42,GP1BB,gc_context,3,126,0.6506684639480875
bilstm_hierarchical_contrastive_seed42,HBB,position,0,60,0.12613696774928945
bilstm_hierarchical_contrastive_seed42,HBB,position,1,105,0.2379675932498854
bilstm_hierarchical_contrastive_seed42,HBB,position,2,75,0.22874232935056782
bilstm_hierarchical_contrastive_seed42,HBB,position,3,87,0.6232284567569056
bilstm_hierarchical_contrastive_seed42,HBB,position,4,105,0.45259875497081153
bilstm_hierarchical_contrastive_seed42,HBB,mutation_type,False,288,0.4471430307556818
bilstm_hierarchical_contrastive_seed42,HBB,mutation_type,True,144,0.30805678909882656
bilstm_hierarchical_contrastive_seed42,HBB,effect_size,0,109,-0.013253023727284926
bilstm_hierarchical_contrastive_seed42,HBB,effect_size,1,108,0.1420765591195398
bilstm_hierarchical_contrastive_seed42,HBB,effect_size,2,115,0.45076393922259705
bilstm_hierarchical_contrastive_seed42,HBB,effect_size,3,100,0.5637344213046808
bilstm_hierarchical_contrastive_seed42,HBB,gc_context,0,156,0.2322081108687025
bilstm_hierarchical_contrastive_seed42,HBB,gc_context,1,99,0.33741367034175257
bilstm_hierarchical_contrastive_seed42,HBB,gc_context,2,84,0.3619632580250819
bilstm_hierarchical_contrastive_seed42,HBB,gc_context,3,93,0.7256608387534496
bilstm_hierarchical_contrastive_seed42,HBG1,position,0,117,0.11708111545560279
bilstm_hierarchical_contrastive_seed42,HBG1,position,1,117,0.20432363046206103
bilstm_hierarchical_contrastive_seed42,HBG1,position,2,117,0.36780128286347163
bilstm_hierarchical_contrastive_seed42,HBG1,position,3,165,0.545385572366512
bilstm_hierarchical_contrastive_seed42,HBG1,position,4,117,0.4046731842426743
bilstm_hierarchical_contrastive_seed42,HBG1,mutation_type,False,422,0.3460421007751554
bilstm_hierarchical_contrastive_seed42,HBG1,mutation_type,True,211,0.35071381239437294
bilstm_hierarchical_contrastive_seed42,HBG1,effect_size,0,184,-0.03621398213481997
bilstm_hierarchical_contrastive_seed42,HBG1,effect_size,1,141,0.15460886051830175
bilstm_hierarchical_contrastive_seed42,HBG1,effect_size,2,150,0.32862866434491794
bilstm_hierarchical_contrastive_seed42,HBG1,effect_size,3,158,0.5522748321785883
bilstm_hierarchical_contrastive_seed42,HBG1,gc_context,0,198,0.19964434643917067
bilstm_hierarchical_contrastive_seed42,HBG1,gc_context,1,219,0.4409283797906148
bilstm_hierarchical_contrastive_seed42,HBG1,gc_context,2,84,0.20271183580028873
bilstm_hierarchical_contrastive_seed42,HBG1,gc_context,3,132,0.40598430579449546
bilstm_hierarchical_contrastive_seed42,HNF4A,position,0,144,0.0963218110713067
bilstm_hierarchical_contrastive_seed42,HNF4A,position,1,135,0.24763923817761718
bilstm_hierarchical_contrastive_seed42,HNF4A,position,2,162,0.19141954106924552
bilstm_hierarchical_contrastive_seed42,HNF4A,position,3,87,0.3183909103658439
bilstm_hierarchical_contrastive_seed42,HNF4A,position,4,144,0.2607559212417649
bilstm_hierarchical_contrastive_seed42,HNF4A,mutation_type,False,448,0.24884065864438473
bilstm_hierarchical_contrastive_seed42,HNF4A,mutation_type,True,224,0.21638666787621308
bilstm_hierarchical_contrastive_seed42,HNF4A,effect_size,0,168,0.006127239891837218
bilstm_hierarchical_contrastive_seed42,HNF4A,effect_size,1,229,0.09039639046897144
bilstm_hierarchical_contrastive_seed42,HNF4A,effect_size,2,128,0.2466957562358503
bilstm_hierarchical_contrastive_seed42,HNF4A,effect_size,3,147,0.3292938604870583
bilstm_hierarchical_contrastive_seed42,HNF4A,gc_context,0,189,0.15323185584845686
bilstm_hierarchical_contrastive_seed42,HNF4A,gc_context,1,150,0.3592642466285054
bilstm_hierarchical_contrastive_seed42,HNF4A,gc_context,2,222,0.12818004016286805
bilstm_hierarchical_contrastive_seed42,HNF4A,gc_context,3,111,0.2557013277993499
bilstm_hierarchical_contrastive_seed42,IRF4,position,0,168,0.07167835122824051
bilstm_hierarchical_contrastive_seed42,IRF4,position,1,216,0.31041835314534105
bilstm_hierarchical_contrastive_seed42,IRF4,position,2,162,0.20161322226495915
bilstm_hierarchical_contrastive_seed42,IRF4,position,3,213,0.15023680705681494
bilstm_hierarchical_contrastive_seed42,IRF4,position,4,213,0.2940937961109453
bilstm_hierarchical_contrastive_seed42,IRF4,mutation_type,False,648,0.1748920774258414
bilstm_hierarchical_contrastive_seed42,IRF4,mutation_type,True,324,0.2084341465140828
bilstm_hierarchical_contrastive_seed42,IRF4,effect_size,0,245,0.03322474452882323
bilstm_hierarchical_contrastive_seed42,IRF4,effect_size,1,243,0.17467845139449295
bilstm_hierarchical_contrastive_seed42,IRF4,effect_size,2,241,0.15497467336863238
bilstm_hierarchical_contrastive_seed42,IRF4,effect_size,3,243,0.37302642923912316
bilstm_hierarchical_contrastive_seed42,IRF4,gc_context,0,291,0.26947446245189455
bilstm_hierarchical_contrastive_seed42,IRF4,gc_context,1,273,0.230617654235873
bilstm_hierarchical_contrastive_seed42,IRF4,gc_context,2,261,0.11692775538012089
bilstm_hierarchical_contrastive_seed42,IRF4,gc_context,3,147,0.11113693303188425
bilstm_hierarchical_contrastive_seed42,IRF6,position,0,312,0.31985538460579316
bilstm_hierarchical_contrastive_seed42,IRF6,position,1,357,0.10269280914232724
bilstm_hierarchical_contrastive_seed42,IRF6,position,2,236,0.042970336657776095
bilstm_hierarchical_contrastive_seed42,IRF6,position,3,190,0.22353794566966098
bilstm_hierarchical_contrastive_seed42,IRF6,position,4,262,0.23715157310140964
bilstm_hierarchical_contrastive_seed42,IRF6,mutation_type,False,900,0.16418500360632962
bilstm_hierarchical_contrastive_seed42,IRF6,mutation_type,True,457,0.21139841808938473
bilstm_hierarchical_contrastive_seed42,IRF6,effect_size,0,425,0.08986318442920367
bilstm_hierarchical_contrastive_seed42,IRF6,effect_size,1,290,0.15087568016560285
bilstm_hierarchical_contrastive_seed42,IRF6,effect_size,2,304,0.17062521421257712
bilstm_hierarchical_contrastive_seed42,IRF6,effect_size,3,338,0.22168220125803734
bilstm_hierarchical_contrastive_seed42,IRF6,gc_context,0,542,0.23106018599266856
bilstm_hierarchical_contrastive_seed42,IRF6,gc_context,1,210,0.25916254943792416
bilstm_hierarchical_contrastive_seed42,IRF6,gc_context,2,424,0.07872367982309257
bilstm_hierarchical_contrastive_seed42,IRF6,gc_context,3,181,0.17975063046219897
bilstm_hierarchical_contrastive_seed42,LDLR,position,0,144,0.1591203364863133
bilstm_hierarchical_contrastive_seed42,LDLR,position,1,123,0.5664796924374333
bilstm_hierarchical_contrastive_seed42,LDLR,position,2,135,0.38736701970394033
bilstm_hierarchical_contrastive_seed42,LDLR,position,3,174,0.34948400246497324
bilstm_hierarchical_contrastive_seed42,LDLR,position,4,141,0.029557570579537954
bilstm_hierarchical_contrastive_seed42,LDLR,mutation_type,False,478,0.26942706201288136
bilstm_hierarchical_contrastive_seed42,LDLR,mutation_type,True,239,0.2603485434346302
bilstm_hierarchical_contrastive_seed42,LDLR,effect_size,0,202,-0.05096942265172924
bilstm_hierarchical_contrastive_seed42,LDLR,effect_size,1,171,0.06570193478687078
bilstm_hierarchical_contrastive_seed42,LDLR,effect_size,2,168,0.2952739552648547
bilstm_hierarchical_contrastive_seed42,LDLR,effect_size,3,176,0.4439091744677621
bilstm_hierarchical_contrastive_seed42,LDLR,gc_context,0,198,0.1297677669528055
bilstm_hierarchical_contrastive_seed42,LDLR,gc_context,1,207,0.4823074086465401
bilstm_hierarchical_contrastive_seed42,LDLR,gc_context,2,222,0.21864029188130474
bilstm_hierarchical_contrastive_seed42,LDLR,gc_context,3,90,0.05093908014669976
bilstm_hierarchical_contrastive_seed42,MSMB,position,0,300,0.14201828580093043
bilstm_hierarchical_contrastive_seed42,MSMB,position,1,201,0.07868573440712194
bilstm_hierarchical_contrastive_seed42,MSMB,position,2,345,0.08517615588272522
bilstm_hierarchical_contrastive_seed42,MSMB,position,3,297,0.20153385771278276
bilstm_hierarchical_contrastive_seed42,MSMB,position,4,201,0.1842582896582501
bilstm_hierarchical_contrastive_seed42,MSMB,mutation_type,False,896,0.15208640523906852
bilstm_hierarchical_contrastive_seed42,MSMB,mutation_type,True,448,0.12011395254258092
bilstm_hierarchical_contrastive_seed42,MSMB,effect_size,0,438,-0.01541180461783292
bilstm_hierarchical_contrastive_seed42,MSMB,effect_size,1,270,0.12518691084793426
bilstm_hierarchical_contrastive_seed42,MSMB,effect_size,2,311,0.034836848133893636
bilstm_hierarchical_contrastive_seed42,MSMB,effect_size,3,325,0.27359100828446103
bilstm_hierarchical_contrastive_seed42,MSMB,gc_context,0,528,0.14546994836286944
bilstm_hierarchical_contrastive_seed42,MSMB,gc_context,1,225,0.17524197892424204
bilstm_hierarchical_contrastive_seed42,MSMB,gc_context,2,324,0.06150482296526921
bilstm_hierarchical_contrastive_seed42,MSMB,gc_context,3,267,0.15073698216883724
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,position,0,302,0.17644315400304608
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,position,1,270,0.18507354210124075
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,position,2,285,0.17986917336816707
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,position,3,303,-0.026289573910459278
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,position,4,204,0.0619618093099082
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,mutation_type,False,907,0.08574906035392624
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,mutation_type,True,457,0.15669357942768852
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,effect_size,0,483,0.08466967680828326
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,effect_size,1,297,-0.004347404901767012
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,effect_size,2,285,0.10193789963151086
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,effect_size,3,299,0.1877529021007643
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,gc_context,0,550,-0.011364958963139616
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,gc_context,1,255,0.19269496817968193
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,gc_context,2,248,0.22531170097243716
bilstm_hierarchical_contrastive_seed42,MYCrs6983267,gc_context,3,311,0.1957024670524887
bilstm_hierarchical_contrastive_seed42,PKLR,position,0,236,0.25936260694873126
bilstm_hierarchical_contrastive_seed42,PKLR,position,1,185,0.4577904034553175
bilstm_hierarchical_contrastive_seed42,PKLR,position,2,186,-0.24881084534765993
bilstm_hierarchical_contrastive_seed42,PKLR,position,3,231,0.32434600019812054
bilstm_hierarchical_contrastive_seed42,PKLR,position,4,187,0.22448548715844652
bilstm_hierarchical_contrastive_seed42,PKLR,mutation_type,False,682,0.22108000729699634
bilstm_hierarchical_contrastive_seed42,PKLR,mutation_type,True,343,0.16892096545100113
bilstm_hierarchical_contrastive_seed42,PKLR,effect_size,0,272,-0.028402407353000682
bilstm_hierarchical_contrastive_seed42,PKLR,effect_size,1,261,-0.049256059668026736
bilstm_hierarchical_contrastive_seed42,PKLR,effect_size,2,241,0.09678288331328516
bilstm_hierarchical_contrastive_seed42,PKLR,effect_size,3,251,0.4462508460462403
bilstm_hierarchical_contrastive_seed42,PKLR,gc_context,0,315,-0.11229571540480196
bilstm_hierarchical_contrastive_seed42,PKLR,gc_context,1,263,0.24057431231993598
bilstm_hierarchical_contrastive_seed42,PKLR,gc_context,2,222,0.2928279623580944
bilstm_hierarchical_contrastive_seed42,PKLR,gc_context,3,225,0.4443872001767994
bilstm_hierarchical_contrastive_seed42,SORT1,position,0,309,0.07062038645797918
bilstm_hierarchical_contrastive_seed42,SORT1,position,1,215,0.5083699799835253
bilstm_hierarchical_contrastive_seed42,SORT1,position,2,216,0.27007561411038455
bilstm_hierarchical_contrastive_seed42,SORT1,position,3,265,0.4162147180203941
bilstm_hierarchical_contrastive_seed42,SORT1,position,4,355,0.49578891918773815
bilstm_hierarchical_contrastive_seed42,SORT1,mutation_type,False,905,0.39089795993859794
bilstm_hierarchical_contrastive_seed42,SORT1,mutation_type,True,455,0.3032968292340298
bilstm_hierarchical_contrastive_seed42,SORT1,effect_size,0,363,0.012541589818453961
bilstm_hierarchical_contrastive_seed42,SORT1,effect_size,1,320,0.12433480933900522
bilstm_hierarchical_contrastive_seed42,SORT1,effect_size,2,347,0.3184887796704423
bilstm_hierarchical_contrastive_seed42,SORT1,effect_size,3,330,0.48280822961768727
bilstm_hierarchical_contrastive_seed42,SORT1,gc_context,0,439,0.4736340525804347
bilstm_hierarchical_contrastive_seed42,SORT1,gc_context,1,394,0.3216483239726802
bilstm_hierarchical_contrastive_seed42,SORT1,gc_context,2,273,0.26360766846313566
bilstm_hierarchical_contrastive_seed42,SORT1,gc_context,3,254,0.34836241148865693
bilstm_hierarchical_contrastive_seed42,TERT-GBM,position,0,96,0.24065814434900126
bilstm_hierarchical_contrastive_seed42,TERT-GBM,position,1,144,0.6478553978683339
bilstm_hierarchical_contrastive_seed42,TERT-GBM,position,2,144,0.5260505025500701
bilstm_hierarchical_contrastive_seed42,TERT-GBM,position,3,96,0.7228093554170016
bilstm_hierarchical_contrastive_seed42,TERT-GBM,position,4,95,0.1730284777928945
bilstm_hierarchical_contrastive_seed42,TERT-GBM,mutation_type,False,383,0.5222789506085536
bilstm_hierarchical_contrastive_seed42,TERT-GBM,mutation_type,True,192,0.5033658022212995
bilstm_hierarchical_contrastive_seed42,TERT-GBM,effect_size,0,150,0.025421500992002175
bilstm_hierarchical_contrastive_seed42,TERT-GBM,effect_size,1,147,0.16335009638527329
bilstm_hierarchical_contrastive_seed42,TERT-GBM,effect_size,2,139,0.37913634310026934
bilstm_hierarchical_contrastive_seed42,TERT-GBM,effect_size,3,139,0.6143165671009999
bilstm_hierarchical_contrastive_seed42,TERT-GBM,gc_context,0,186,0.563321416221278
bilstm_hierarchical_contrastive_seed42,TERT-GBM,gc_context,1,119,0.33783473532718655
bilstm_hierarchical_contrastive_seed42,TERT-GBM,gc_context,2,243,0.5171875136411382
bilstm_hierarchical_contrastive_seed42,TERT-GBM,gc_context,3,27,0.6929181929181929
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,position,0,96,0.013569718695070735
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,position,1,144,0.6921650061571615
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,position,2,144,0.42752060039923384
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,position,3,96,0.6151273581588718
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,position,4,95,0.01863030928933134
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,mutation_type,False,383,0.42047853434349947
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,mutation_type,True,192,0.5225971395858446
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,effect_size,0,159,0.009826111876264358
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,effect_size,1,153,0.1712240040464579
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,effect_size,2,119,0.3377685737298804
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,effect_size,3,144,0.5439017029732657
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,gc_context,0,186,0.5836078774092818
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,gc_context,1,119,0.26499035657445075
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,gc_context,2,243,0.41586835754236656
bilstm_hierarchical_contrastive_seed42,TERT-HEK293T,gc_context,3,27,0.5442884338703233
bilstm_hierarchical_contrastive_seed42,ZFAND3,position,0,288,0.1462070022341175
bilstm_hierarchical_contrastive_seed42,ZFAND3,position,1,240,0.15263674794595572
bilstm_hierarchical_contrastive_seed42,ZFAND3,position,2,192,0.40697761277863775
bilstm_hierarchical_contrastive_seed42,ZFAND3,position,3,239,0.162241070619439
bilstm_hierarchical_contrastive_seed42,ZFAND3,position,4,288,0.15870832357089482
bilstm_hierarchical_contrastive_seed42,ZFAND3,mutation_type,False,831,0.19926623320514392
bilstm_hierarchical_contrastive_seed42,ZFAND3,mutation_type,True,416,0.19567146945812866
bilstm_hierarchical_contrastive_seed42,ZFAND3,effect_size,0,386,0.11418934200931104
bilstm_hierarchical_contrastive_seed42,ZFAND3,effect_size,1,244,0.008580647208442592
bilstm_hierarchical_contrastive_seed42,ZFAND3,effect_size,2,316,0.2405230355101642
bilstm_hierarchical_contrastive_seed42,ZFAND3,effect_size,3,301,0.30718928704922305
bilstm_hierarchical_contrastive_seed42,ZFAND3,gc_context,0,336,0.22564659541730447
bilstm_hierarchical_contrastive_seed42,ZFAND3,gc_context,1,477,0.14772894704685077
bilstm_hierarchical_contrastive_seed42,ZFAND3,gc_context,2,240,0.18891279306872275
bilstm_hierarchical_contrastive_seed42,ZFAND3,gc_context,3,194,0.2857605481658247
dilated_cnn_hierarchical_contrastive_seed42,F9,position,0,144,0.12041642076478085
dilated_cnn_hierarchical_contrastive_seed42,F9,position,1,105,0.7207703115696883
dilated_cnn_hierarchical_contrastive_seed42,F9,position,2,126,0.08591149973034282
dilated_cnn_hierarchical_contrastive_seed42,F9,position,3,170,0.31195663724735534
dilated_cnn_hierarchical_contrastive_seed42,F9,position,4,126,0.5611602249401402
dilated_cnn_hierarchical_contrastive_seed42,F9,mutation_type,False,447,0.37487422278385063
dilated_cnn_hierarchical_contrastive_seed42,F9,mutation_type,True,224,0.42753281082366823
dilated_cnn_hierarchical_contrastive_seed42,F9,effect_size,0,171,0.004602715673059199
dilated_cnn_hierarchical_contrastive_seed42,F9,effect_size,1,168,0.3057109786961638
dilated_cnn_hierarchical_contrastive_seed42,F9,effect_size,2,169,0.2506618440788371
dilated_cnn_hierarchical_contrastive_seed42,F9,effect_size,3,163,0.6730952977902989
dilated_cnn_hierarchical_contrastive_seed42,F9,gc_context,0,206,0.40554796870262577
dilated_cnn_hierarchical_contrastive_seed42,F9,gc_context,1,162,0.6380770125759807
dilated_cnn_hierarchical_contrastive_seed42,F9,gc_context,2,225,0.19756442751072234
dilated_cnn_hierarchical_contrastive_seed42,F9,gc_context,3,78,0.14525628548367683
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,position,0,186,0.013122710225874851
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,position,1,150,0.5296626000607397
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,position,2,168,0.333094127516098
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,position,3,183,0.40878473789365233
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,position,4,182,-0.03146432509317097
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,mutation_type,False,579,0.2678833927502902
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,mutation_type,True,290,0.33078548152102644
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,effect_size,0,239,-0.20191745581176787
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,effect_size,1,210,0.07189714959263097
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,effect_size,2,207,0.0122044165691627
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,effect_size,3,213,0.5784213844179782
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,gc_context,0,239,0.24198715652752295
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,gc_context,1,228,0.0769539570114628
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,gc_context,2,276,0.4079038240981865
dilated_cnn_hierarchical_contrastive_seed42,GP1BB,gc_context,3,126,0.4542585328254419
dilated_cnn_hierarchical_contrastive_seed42,HBB,position,0,60,-0.0445860108714688
dilated_cnn_hierarchical_contrastive_seed42,HBB,position,1,105,0.10692410234214955
dilated_cnn_hierarchical_contrastive_seed42,HBB,position,2,75,0.11681973827799101
dilated_cnn_hierarchical_contrastive_seed42,HBB,position,3,87,0.6510820897282958
dilated_cnn_hierarchical_contrastive_seed42,HBB,position,4,105,0.401555459881774
dilated_cnn_hierarchical_contrastive_seed42,HBB,mutation_type,False,288,0.3159277596942986
dilated_cnn_hierarchical_contrastive_seed42,HBB,mutation_type,True,144,0.3482504364225981
dilated_cnn_hierarchical_contrastive_seed42,HBB,effect_size,0,109,0.0004780086351425257
dilated_cnn_hierarchical_contrastive_seed42,HBB,effect_size,1,108,0.11268588234800701
dilated_cnn_hierarchical_contrastive_seed42,HBB,effect_size,2,115,0.20802753815830946
dilated_cnn_hierarchical_contrastive_seed42,HBB,effect_size,3,100,0.5055856457669675
dilated_cnn_hierarchical_contrastive_seed42,HBB,gc_context,0,156,0.014356132532950183
dilated_cnn_hierarchical_contrastive_seed42,HBB,gc_context,1,99,0.31986318395822255
dilated_cnn_hierarchical_contrastive_seed42,HBB,gc_context,2,84,0.4111805371839982
dilated_cnn_hierarchical_contrastive_seed42,HBB,gc_context,3,93,0.6166283992580865
dilated_cnn_hierarchical_contrastive_seed42,HBG1,position,0,117,0.03476677210340519
dilated_cnn_hierarchical_contrastive_seed42,HBG1,position,1,117,0.21506054286780935
dilated_cnn_hierarchical_contrastive_seed42,HBG1,position,2,117,0.2235316868262675
dilated_cnn_hierarchical_contrastive_seed42,HBG1,position,3,165,0.45969670707803345
dilated_cnn_hierarchical_contrastive_seed42,HBG1,position,4,117,0.09181811736101599
dilated_cnn_hierarchical_contrastive_seed42,HBG1,mutation_type,False,422,0.23182523260955112
dilated_cnn_hierarchical_contrastive_seed42,HBG1,mutation_type,True,211,0.31887221158862616
dilated_cnn_hierarchical_contrastive_seed42,HBG1,effect_size,0,184,0.03514126902315792
dilated_cnn_hierarchical_contrastive_seed42,HBG1,effect_size,1,141,0.0031442224798686486
dilated_cnn_hierarchical_contrastive_seed42,HBG1,effect_size,2,150,0.200082638493744
dilated_cnn_hierarchical_contrastive_seed42,HBG1,effect_size,3,158,0.4358238641927699
dilated_cnn_hierarchical_contrastive_seed42,HBG1,gc_context,0,198,0.09156235557604292
dilated_cnn_hierarchical_contrastive_seed42,HBG1,gc_context,1,219,0.4325664040663938
dilated_cnn_hierarchical_contrastive_seed42,HBG1,gc_context,2,84,0.1006316214502058
dilated_cnn_hierarchical_contrastive_seed42,HBG1,gc_context,3,132,0.2801288577950961
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,position,0,144,0.07059271646737561
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,position,1,135,0.05339714964809422
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,position,2,162,0.2483363374164854
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,position,3,87,0.4912160352381685
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,position,4,144,0.13870575063617904
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,mutation_type,False,448,0.16868832105253243
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,mutation_type,True,224,0.21286320809618176
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,effect_size,0,168,0.042866492769603276
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,effect_size,1,229,0.1074545612383623
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,effect_size,2,128,0.1377624396336655
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,effect_size,3,147,0.3511572090701851
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,gc_context,0,189,0.10718730623214397
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,gc_context,1,150,0.2646431078431492
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,gc_context,2,222,0.17310130962691134
dilated_cnn_hierarchical_contrastive_seed42,HNF4A,gc_context,3,111,0.14611190290037845
dilated_cnn_hierarchical_contrastive_seed42,IRF4,position,0,168,0.1889721546497933
dilated_cnn_hierarchical_contrastive_seed42,IRF4,position,1,216,0.24255345045947024
dilated_cnn_hierarchical_contrastive_seed42,IRF4,position,2,162,0.24202704269055328
dilated_cnn_hierarchical_contrastive_seed42,IRF4,position,3,213,0.14350906284160161
dilated_cnn_hierarchical_contrastive_seed42,IRF4,position,4,213,0.13605779388652053
